abm,k,score,labels
BR,3,0.7399
BR,4,0.7100
BR,5,0.6837
BR,6,0.6577
BR,7,0.5746
BR,8,0.5684
BR,9,0.5689
BR,10,0.5629
ECV,3,0.5507
ECV,4,0.5703
ECV,5,0.5592
ECV,6,0.5694
ECV,7,0.5642
ECV,8,0.5404
ECV,9,0.5494
ECV,10,0.5535
FF,3,0.7752
FF,4,0.7320
FF,5,0.7087
FF,6,0.6982
FF,7,0.6865
FF,8,0.6757
FF,9,0.6594
FF,10,0.6460
