0,1,2,3,4,5,6,7,8,9
0.5062,0.5224,0.5264,0.5302,0.5324,0.5324,0.5324,0.5324,0.5324,0.5324
0.4868,0.507,0.5166,0.5234,0.5272,0.5302,0.5332,0.5336,0.5336,0.5336
0.5062,0.4966,0.5156,0.522,0.5152,0.5094,0.5034,0.5016,0.5182,0.5018
0.499,0.596,0.7148,0.7546,0.7864,0.8128,0.8302,0.8412,0.843,0.8448
0.5024,0.5248,0.5372,0.5386,0.5406,0.5426,0.5426,0.5426,0.5426,0.5426
0.4986,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999
0.5058,0.603,0.6756,0.7108,0.7432,0.761,0.7696,0.7744,0.7824,0.7812
0.5182,0.526,0.5288,0.5304,0.5304,0.5304,0.5304,0.5304,0.5304,0.5304
0.5014,0.5752,0.6882,0.7374,0.8058,0.8608,0.9002,0.9216,0.9432,0.945
0.507,0.6132,0.7388,0.7764,0.8314,0.8656,0.8796,0.8918,0.8994,0.9018
0.4862,0.5034,0.5182,0.5115999999999999,0.5042,0.507,0.5154,0.5136,0.5074,0.5064
0.4904,0.511,0.525,0.512,0.5084,0.5198,0.5128,0.5028,0.5088,0.4946
0.4984,0.54,0.564,0.5766,0.5798,0.5828,0.5828,0.5828,0.5828,0.5828
0.508,0.54,0.5714,0.6194,0.6614,0.7042,0.7348,0.797,0.8612,0.9048
0.5024,0.5182,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519
0.4966,0.505,0.4958,0.5154,0.4998,0.5046,0.5328,0.5008,0.515,0.5065999999999999
0.5056,0.5854,0.6568,0.7052,0.7538,0.7866,0.8062,0.8196,0.834,0.8414
0.4998,0.5782,0.661,0.6968,0.7184,0.744,0.7552,0.7658,0.7742,0.775
0.506,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082
0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499
0.4842,0.5412,0.6202,0.718,0.7854,0.864,0.8828,0.9184,0.9302,0.9378
0.4944,0.509,0.4954,0.52,0.5102,0.4996,0.496,0.4928,0.5102,0.4992
0.5012,0.516,0.5202,0.5202,0.5202,0.5202,0.5202,0.5202,0.5202,0.5202
0.4976,0.5102,0.499,0.506,0.5056,0.5178,0.5122,0.5164,0.5168,0.5064
0.4928,0.5768,0.638,0.694,0.7178,0.7334,0.7404000000000001,0.751,0.7628,0.767
0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495
0.502,0.5156,0.518,0.5108,0.5378,0.5386,0.55,0.525,0.5392,0.5454
0.5084,0.5852,0.7054,0.767,0.8354,0.8948,0.9418,0.9562,0.9618,0.966
0.5132,0.6036,0.6586,0.6928,0.723,0.748,0.7638,0.7706,0.7764,0.7806
0.511,0.6328,0.7378,0.796,0.8166,0.8644000000000001,0.8834,0.898,0.9132,0.9132
