0,1,2,3,4,5,6,7,8,9
0.4974,0.5168,0.5082,0.5138,0.5124,0.5076,0.5024,0.507,0.5036,0.5186
0.4818,0.5498,0.6058,0.6596,0.6862,0.7054,0.7184,0.7316,0.7373999999999999,0.7378
0.4954,0.5598,0.6576,0.7216,0.7948000000000001,0.8656,0.9158000000000001,0.9262,0.9406,0.9494
0.4956,0.5262,0.5564,0.5718,0.6244,0.6902,0.7434000000000001,0.7578,0.824,0.853
0.4996,0.5054,0.516,0.4958,0.4948,0.5078,0.5364,0.5082,0.4964,0.4994
0.4924,0.5448,0.5902,0.623,0.6788,0.7504,0.7836,0.8358,0.9124,0.9536
0.508,0.589,0.6404,0.6894,0.7254,0.7634,0.7752,0.784,0.7896,0.7928
0.497,0.5944,0.6396000000000001,0.674,0.6898,0.7134,0.7428,0.751,0.764,0.7678
0.4936,0.4958,0.4958,0.4958,0.4958,0.4958,0.4958,0.4958,0.4958,0.4958
0.5162,0.524,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527
0.4878,0.4968,0.501,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016
0.4878,0.5162,0.5134,0.4916,0.499,0.5044,0.5166,0.4968,0.5088,0.5174
0.5022,0.5108,0.5108,0.5108,0.5108,0.5108,0.5108,0.5108,0.5108,0.5108
0.5085999999999999,0.5878,0.6786,0.7782,0.8374,0.8682,0.9026,0.9214,0.9474,0.9522
0.5104,0.5108,0.5108,0.5108,0.5108,0.5108,0.5108,0.5108,0.5108,0.5108
0.4996,0.4996,0.4996,0.4996,0.4996,0.4996,0.4996,0.4996,0.4996,0.4996
0.4974,0.517,0.5164,0.5208,0.5296,0.5422,0.5382,0.5752,0.5808,0.6086
0.5026,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509
0.5072,0.6298,0.6974,0.7802,0.849,0.8832,0.8888,0.8944,0.9092,0.9132
0.4978,0.5118,0.505,0.49319999999999997,0.511,0.4962,0.497,0.5072,0.5012,0.5114
0.5128,0.5146,0.5104,0.5384,0.5164,0.516,0.5452,0.544,0.5502,0.5282
0.4868,0.5366,0.5794,0.6162,0.659,0.7088,0.758,0.8352,0.878,0.9154
0.4916,0.4976,0.5128,0.5112,0.4996,0.4962,0.5014,0.5122,0.513,0.5028
0.496,0.5876,0.6582,0.7192,0.75,0.779,0.7938,0.7998,0.7986,0.8062
0.5008,0.536,0.5612,0.573,0.5782,0.5834,0.593,0.6016,0.6016,0.6016
0.5105999999999999,0.5066,0.5156,0.5136,0.5108,0.4952,0.504,0.5112,0.5204,0.53
0.492,0.5014,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032
0.5172,0.5014,0.5105999999999999,0.5072,0.5178,0.516,0.5162,0.5276,0.5162,0.5014
0.5082,0.5034,0.5088,0.5054,0.514,0.5124,0.521,0.522,0.505,0.5172
0.4852,0.5702,0.6736,0.739,0.782,0.8126,0.8472,0.8522,0.8584,0.857
0.5028,0.5028,0.5028,0.5028,0.5028,0.5028,0.5028,0.5028,0.5028,0.5028
0.51,0.5196,0.5196,0.5196,0.5196,0.5196,0.5196,0.5196,0.5196,0.5196
0.49119999999999997,0.5579999999999999,0.6156,0.6458,0.6738,0.726,0.7666000000000001,0.7788,0.792,0.8072
0.5054,0.603,0.6562,0.7476,0.8114,0.8618,0.8956,0.9212,0.9368,0.9476
0.5006,0.607,0.6686,0.693,0.7296,0.7426,0.7596,0.7734,0.776,0.7768
0.5124,0.6112,0.6734,0.7234,0.7484,0.7996,0.8314,0.8338,0.8342,0.8436
0.4854,0.6122,0.7026,0.779,0.8346,0.8598,0.8672,0.8806,0.8928,0.8928
0.5174,0.4888,0.5136,0.5092,0.4994,0.5254,0.5162,0.5022,0.5126,0.5115999999999999
0.4954,0.5118,0.5168,0.5168,0.5168,0.5168,0.5168,0.5168,0.5168,0.5168
0.4846,0.5596,0.654,0.7356,0.8180000000000001,0.8648,0.8844,0.9134,0.929,0.9390000000000001
0.498,0.5188,0.5374,0.552,0.5578,0.569,0.5714,0.569,0.5748,0.5766
0.519,0.551,0.5876,0.6366,0.7002,0.756,0.8116,0.877,0.916,0.9430000000000001
0.5022,0.5204,0.5302,0.5298,0.5336,0.5366,0.5378,0.5706,0.5718,0.5634
0.5014,0.5822,0.6574,0.6968,0.7234,0.733,0.7402,0.7476,0.7554,0.7592
0.4958,0.511,0.52,0.5136,0.5312,0.5212,0.5234,0.533,0.532,0.526
0.4944,0.5208,0.5576,0.5874,0.6174,0.665,0.7068,0.7814,0.8378,0.883
0.4914,0.502,0.5194,0.5124,0.5294,0.5356,0.5432,0.5506,0.5586,0.553
0.5328,0.5238,0.5064,0.5112,0.5056,0.5222,0.5004,0.5084,0.5148,0.5178
0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997
0.5024,0.6032,0.6732,0.7228,0.8186,0.8536,0.8706,0.904,0.9232,0.9296
0.4904,0.5006,0.5168,0.516,0.5104,0.5128,0.5054,0.514,0.518,0.5018
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.4996,0.536,0.5618,0.5626,0.627,0.6364,0.6962,0.773,0.845,0.8974
0.4928,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493
0.4864,0.594,0.6984,0.754,0.8028,0.85,0.8564,0.868,0.8784,0.8894
0.4958,0.4996,0.5056,0.5072,0.5078,0.5042,0.498,0.5282,0.5172,0.508
0.492,0.5186,0.5266,0.5148,0.5115999999999999,0.5426,0.5278,0.5462,0.5496,0.5602
0.4942,0.5218,0.5202,0.5214,0.5424,0.5494,0.5642,0.5624,0.572,0.5702
0.4894,0.5398,0.6182,0.7282,0.7892,0.8626,0.903,0.9312,0.9454,0.9492
0.497,0.5934,0.6954,0.7614,0.7886,0.8238,0.8452,0.8516,0.8708,0.871
0.5126,0.6154,0.6746,0.779,0.8170000000000001,0.8822,0.913,0.9294,0.9432,0.9542
0.48919999999999997,0.6084,0.7038,0.7648,0.8216,0.8436,0.8906000000000001,0.8926,0.902,0.909
0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509
0.5076,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.5048,0.5146,0.5228,0.5228,0.5228,0.5228,0.5228,0.5228,0.5228,0.5228
0.5084,0.5286,0.5068,0.5132,0.5042,0.4974,0.513,0.5094,0.5066,0.5114
0.4926,0.5004,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016
0.4906,0.5052,0.508,0.5104,0.5104,0.5104,0.5104,0.5104,0.5104,0.5104
0.5074,0.5208,0.5164,0.5056,0.5136,0.5056,0.507,0.5042,0.4978,0.518
0.4948,0.5514,0.6446,0.7072,0.7922,0.8526,0.8754,0.9006,0.934,0.9466
0.5088,0.5266,0.5664,0.6242,0.6648000000000001,0.708,0.7656000000000001,0.8210000000000001,0.8872,0.9334
0.5002,0.534,0.5544,0.566,0.5734,0.5768,0.5768,0.5768,0.5768,0.5768
