0,1,2,3,4,5,6,7,8,9
0.5198,0.5152,0.5332,0.528,0.5422,0.5534,0.5818,0.579,0.5884,0.6156
0.4826,0.5524,0.66,0.747,0.7942,0.8546,0.8756,0.9074,0.9142,0.925
0.4938,0.578,0.6632,0.747,0.8234,0.8642,0.9164,0.9344,0.9508,0.9616
0.4824,0.5078,0.5228,0.536,0.5426,0.5528,0.5562,0.5582,0.5582,0.5582
0.4846,0.4846,0.4846,0.4846,0.4846,0.4846,0.4846,0.4846,0.4846,0.4846
0.5002,0.5128,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172
0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016
0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999,0.5095999999999999
0.489,0.5004,0.5004,0.5004,0.5004,0.5004,0.5004,0.5004,0.5004,0.5004
0.4838,0.4926,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494
0.4962,0.4976,0.5148,0.5092,0.503,0.505,0.5178,0.506,0.5148,0.5166
0.4954,0.5254,0.5524,0.5666,0.5744,0.5784,0.582,0.5836,0.5864,0.5864
0.4924,0.5026,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506
0.4964,0.5906,0.669,0.7454,0.789,0.8236,0.8578,0.8746,0.8794,0.8824
0.5115999999999999,0.6156,0.7098,0.7556,0.801,0.8494,0.8584,0.8644000000000001,0.8734,0.8786
0.494,0.5026,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084
0.494,0.5128,0.526,0.5146,0.527,0.5332,0.5312,0.5392,0.569,0.571
0.5072,0.5252,0.5216,0.5252,0.5406,0.532,0.529,0.5804,0.5534,0.581
0.5082,0.515,0.519,0.5154,0.529,0.5248,0.5362,0.5582,0.5672,0.5792
0.5018,0.5076,0.508,0.5008,0.4946,0.5112,0.5144,0.5286,0.5282,0.5094
0.502,0.515,0.5174,0.518,0.5394,0.5408,0.5406,0.5334,0.5454,0.5562
0.5026,0.6162,0.7086,0.766,0.8164,0.8506,0.8634000000000001,0.8764,0.8844,0.8846
0.5088,0.577,0.654,0.7166,0.8042,0.8476,0.884,0.9106,0.9358,0.9436
0.4944,0.532,0.5574,0.5776,0.6138,0.6454,0.6684,0.728,0.7608,0.823
0.4998,0.5138,0.5296,0.5488,0.5812,0.6124,0.6786,0.7602,0.8406,0.8652
0.491,0.5148,0.5196,0.5252,0.5115999999999999,0.508,0.5104,0.5044,0.5144,0.504
0.49,0.5062,0.514,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154,0.5154
0.5008,0.5078,0.5092,0.5092,0.5092,0.5092,0.5092,0.5092,0.5092,0.5092
0.51,0.586,0.6924,0.778,0.8486,0.8982,0.9248,0.932,0.9410000000000001,0.9434
