0,1,2,3,4,5,6,7,8,9
0.4934,0.5222,0.5304,0.5346,0.5428,0.5474,0.5526,0.5526,0.5526,0.5526
0.4948,0.5064,0.5046,0.5238,0.5038,0.513,0.51,0.5168,0.5034,0.5174
0.4822,0.516,0.5032,0.5112,0.5046,0.5098,0.4966,0.4918,0.493,0.5172
0.4998,0.5286,0.5028,0.5422,0.556,0.5586,0.5788,0.5828,0.577,0.6054
0.4856,0.5574,0.666,0.7562,0.8204,0.8692,0.9022,0.925,0.9380000000000001,0.9408
0.4996,0.5056,0.5056,0.5056,0.5056,0.5056,0.5056,0.5056,0.5056,0.5056
0.4992,0.5284,0.5348,0.5352,0.5352,0.5352,0.5352,0.5352,0.5352,0.5352
0.5038,0.6172,0.7192,0.7542,0.8018,0.8366,0.8654000000000001,0.8848,0.9018,0.8922
0.483,0.52,0.4996,0.5128,0.5208,0.5016,0.5082,0.523,0.5126,0.5306
0.5048,0.5124,0.5156,0.5156,0.5156,0.5156,0.5156,0.5156,0.5156,0.5156
0.5002,0.5036,0.5036,0.5208,0.5104,0.5018,0.509,0.5004,0.5112,0.494
0.5024,0.5126,0.5144,0.5134,0.5068,0.5114,0.521,0.5474,0.5484,0.5498
0.5008,0.4888,0.5146,0.5174,0.5432,0.5386,0.5314,0.5488,0.5562,0.5676
0.4902,0.5616,0.6324,0.6908,0.7322,0.7434,0.7684,0.7768,0.785,0.785
0.4888,0.5624,0.6154,0.6506,0.6892,0.7048,0.7302,0.7648,0.7762,0.7904
0.497,0.5212,0.5302,0.5384,0.5406,0.5418,0.5434,0.5426,0.5456,0.5466
0.4862,0.5004,0.5026,0.5114,0.5048,0.5054,0.5082,0.507,0.5186,0.496
0.4854,0.5404,0.6406000000000001,0.7574,0.7868,0.8624,0.8874,0.9088,0.9222,0.923
0.4958,0.4958,0.4958,0.4958,0.4958,0.4958,0.4958,0.4958,0.4958,0.4958
0.4918,0.4996,0.5062,0.5094,0.5318,0.526,0.531,0.5085999999999999,0.5327999999999999,0.5132
0.494,0.5542,0.5862,0.6154,0.6396000000000001,0.6914,0.737,0.7904,0.8186,0.9004
0.4914,0.5114,0.5342,0.5584,0.5966,0.6674,0.716,0.7402,0.8118,0.8546
0.5008,0.5599999999999999,0.6414,0.7248,0.7758,0.845,0.911,0.9366,0.9528,0.9506
0.4982,0.4982,0.4982,0.4982,0.4982,0.4982,0.4982,0.4982,0.4982,0.4982
0.4938,0.5246,0.5372,0.5412,0.5526,0.5596,0.5672,0.5704,0.5748,0.5778
0.5078,0.5036,0.5138,0.5104,0.4984,0.5134,0.513,0.5142,0.5196,0.5105999999999999
0.5104,0.5104,0.5104,0.5104,0.5104,0.5104,0.5104,0.5104,0.5104,0.5104
0.4816,0.517,0.5148,0.5194,0.525,0.5392,0.5474,0.536,0.552,0.5494
0.4888,0.6174,0.7032,0.7858,0.8822,0.902,0.935,0.9528,0.9574,0.9582
0.4962,0.5828,0.6864,0.7548,0.8082,0.8248,0.8406,0.8726,0.8824,0.8878
0.4976,0.5144,0.4964,0.5124,0.5032,0.5212,0.5088,0.5188,0.5086,0.5062
0.5006,0.5024,0.51,0.5012,0.5044,0.5034,0.5226,0.5065999999999999,0.521,0.5296
0.5056,0.517,0.5112,0.5136,0.5008,0.4946,0.5152,0.5046,0.5212,0.5058
0.4844,0.5244,0.542,0.5578,0.5684,0.58,0.584,0.5884,0.5896,0.5894
0.4836,0.5144,0.5142,0.5188,0.5314,0.5142,0.5268,0.5284,0.5162,0.5274
0.4882,0.5016,0.523,0.5344,0.5292,0.5364,0.5342,0.5308,0.528,0.5182
0.5022,0.4984,0.5322,0.5326,0.5422,0.526,0.5342,0.5508,0.5428,0.5468
0.5016,0.5666,0.6816,0.7348,0.8086,0.8626,0.8952,0.9192,0.926,0.9382
0.5084,0.5998,0.681,0.7238,0.782,0.8048,0.8222,0.824,0.821,0.8248
0.5142,0.6166,0.7144,0.7828,0.835,0.865,0.8712,0.8842,0.8964,0.8964
0.4852,0.5144,0.518,0.5212,0.5156,0.5152,0.5064,0.5126,0.5068,0.5234
0.5186,0.5182,0.5516,0.5796,0.633,0.672,0.7112,0.7866,0.8246,0.8972
0.5072,0.506,0.5172,0.5058,0.5026,0.5094,0.5162,0.4974,0.5102,0.525
0.5036,0.5072,0.5282,0.5158,0.5357999999999999,0.4864,0.496,0.5118,0.4994,0.5164
0.4998,0.5574,0.6174,0.6558,0.6859999999999999,0.7214,0.7226,0.7312,0.7366,0.7368
0.486,0.5232,0.565,0.5714,0.6384,0.6962,0.7396,0.807,0.8344,0.8732
0.4966,0.5158,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164,0.5164
0.5024,0.541,0.5698,0.5796,0.5834,0.5864,0.5864,0.5864,0.5864,0.5864
0.501,0.5048,0.5162,0.4884,0.5022,0.522,0.5254,0.5158,0.5108,0.5318
0.5136,0.5066,0.5184,0.516,0.5348,0.5456,0.5382,0.5628,0.5786,0.6138
0.5024,0.5234,0.5272,0.5272,0.5272,0.5272,0.5272,0.5272,0.5272,0.5272
0.4958,0.5066,0.5112,0.5134,0.5262,0.5115999999999999,0.5115999999999999,0.5124,0.5152,0.5232
0.5056,0.5984,0.6872,0.7832,0.8426,0.8808,0.924,0.936,0.9502,0.9568
0.4892,0.5172,0.5324,0.5476,0.5504,0.5514,0.5512,0.5542,0.555,0.555
0.4918,0.4976,0.5004,0.5012,0.5012,0.5012,0.5012,0.5012,0.5012,0.5012
0.503,0.5176,0.5152,0.5166,0.5084,0.522,0.5062,0.5082,0.5105999999999999,0.5094
0.497,0.527,0.515,0.5218,0.5004,0.4916,0.49,0.5142,0.5262,0.5162
0.493,0.5078,0.5244,0.5076,0.5072,0.5134,0.5242,0.508,0.5134,0.5114
0.49319999999999997,0.5404,0.5688,0.5974,0.6092,0.6146,0.6164,0.6164,0.6164,0.6164
0.4982,0.4996,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016
0.5134,0.5134,0.5134,0.5134,0.5134,0.5134,0.5134,0.5134,0.5134,0.5134
0.5054,0.6332,0.7252,0.7692,0.7898000000000001,0.8130000000000001,0.84,0.8522,0.8534,0.8666
0.4996,0.528,0.5594,0.5688,0.5702,0.5702,0.5702,0.5702,0.5702,0.5702
0.5088,0.4984,0.5034,0.5068,0.4976,0.5114,0.4996,0.51,0.51,0.5188
0.4946,0.5704,0.6328,0.6704,0.7114,0.7346,0.7572,0.7664,0.7756,0.7784
0.5028,0.4944,0.5162,0.5028,0.5112,0.502,0.507,0.4982,0.515,0.517
0.5018,0.5388,0.581,0.5982,0.6066,0.609,0.61,0.61,0.61,0.61
0.4966,0.5266,0.513,0.5036,0.504,0.5314,0.519,0.5062,0.5184,0.5056
0.5058,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082,0.5082
0.5034,0.6062,0.6936,0.7482,0.7742,0.8186,0.8378,0.875,0.884,0.892
0.5028,0.5028,0.5028,0.5028,0.5028,0.5028,0.5028,0.5028,0.5028,0.5028
0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016
0.5074,0.5074,0.5074,0.5074,0.5074,0.5074,0.5074,0.5074,0.5074,0.5074
0.5054,0.5812,0.6558,0.7104,0.8154,0.8752,0.9014,0.935,0.963,0.9674
0.4966,0.5054,0.495,0.5164,0.5105999999999999,0.5216,0.5105999999999999,0.4968,0.5104,0.4986
0.5008,0.5906,0.6628000000000001,0.7922,0.8654000000000001,0.8828,0.9376,0.9354,0.9456,0.9554
0.5105999999999999,0.53,0.5062,0.5014,0.4962,0.5066,0.5072,0.5108,0.5156,0.5074
0.4992,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036
0.5026,0.6126,0.7066,0.7916,0.8322,0.8606,0.8746,0.8808,0.8828,0.8846
0.4994,0.5758,0.6332,0.7162000000000001,0.7952,0.8316,0.8882,0.9234,0.9378,0.9418
0.489,0.5242,0.525,0.5278,0.5362,0.5306,0.5367999999999999,0.5246,0.5072,0.5192
0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046
0.505,0.5108,0.5282,0.5526,0.5446,0.5542,0.5496,0.5644,0.5658,0.569
0.5034,0.5006,0.5078,0.5174,0.4914,0.5304,0.4868,0.5186,0.5128,0.5022
0.5008,0.5564,0.5822,0.5846,0.587,0.587,0.587,0.587,0.587,0.587
0.4982,0.52,0.5024,0.5066,0.4992,0.504,0.5152,0.5158,0.5054,0.5282
0.501,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032
0.506,0.5092,0.5092,0.5092,0.5092,0.5092,0.5092,0.5092,0.5092,0.5092
0.5056,0.5904,0.6496,0.7022,0.7322,0.7388,0.753,0.7614,0.7708,0.7708
0.5032,0.5058,0.5058,0.5142,0.5336,0.5088,0.5188,0.5168,0.5156,0.5038
0.478,0.4838,0.4854,0.4854,0.4854,0.4854,0.4854,0.4854,0.4854,0.4854
0.5132,0.5078,0.5208,0.5034,0.5058,0.502,0.5164,0.5036,0.5104,0.5126
0.4814,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487,0.487
0.4916,0.5786,0.6506,0.7004,0.7514,0.79,0.7954,0.809,0.8098,0.8176
0.4908,0.4908,0.4908,0.4908,0.4908,0.4908,0.4908,0.4908,0.4908,0.4908
0.4862,0.595,0.6716,0.773,0.81,0.8422,0.865,0.8818,0.8872,0.8854
0.489,0.551,0.6282,0.7284,0.8116,0.858,0.8976,0.9216,0.9378,0.9452
0.4938,0.5202,0.5552,0.5816,0.642,0.7058,0.7874,0.8704000000000001,0.9228,0.9418
0.4884,0.4918,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997,0.49219999999999997
0.5004,0.5008,0.5008,0.5008,0.5008,0.5008,0.5008,0.5008,0.5008,0.5008
