0,0,0,1,2,2,5,10,14,19,24,25,31,32,42,41,46,50,59,63,64,67,67,66,73,77,78,80,86,85,85,90,85,89,90,92,101,103,103,104,103,100,103,101,100,99,105,113,116,115,115,117,116,122,125,126,126,125,129,127,126,128,131,131,134,131,134,136,138,135,137,136,137,135,140,141,139,138,141,142,144,152,150,150,151,156,160,154,151,152,153,155,152,151,147,149,148,146,145,147,151
0,0,0,0,4,7,9,9,13,14,24,25,28,36,37,40,39,40,47,51,55,61,64,64,67,69,75,78,77,77,76,72,74,78,78,78,74,78,84,85,79,84,79,80,78,83,86,82,83,90,86,85,85,88,87,86,79,78,79,79,84,80,79,77,78,77,86,84,80,79,81,79,80,81,81,81,81,86,86,89,88,90,85,82,83,82,86,86,82,84,83,81,81,80,85,91,90,85,82,87,84
0,0,0,1,3,2,6,8,16,17,18,23,27,31,40,45,49,50,52,53,58,59,63,68,72,65,75,81,76,79,79,82,85,89,91,91,94,97,103,94,96,94,94,95,95,100,98,97,101,105,102,99,104,97,103,104,98,99,98,102,98,99,98,91,90,88,95,99,100,107,106,107,105,108,111,114,111,107,103,103,106,105,103,102,104,105,102,106,107,103,101,101,99,96,104,102,101,100,99,95,96
0,0,0,2,3,9,13,15,24,27,26,26,27,28,27,26,25,26,22,28,27,28,29,30,31,31,30,30,28,30,31,30,27,28,31,32,33,31,32,29,31,32,32,34,34,32,32,35,35,35,34,36,35,30,35,36,37,36,36,36,33,31,33,35,35,37,35,36,36,37,37,40,37,37,36,35,34,36,37,36,39,39,40,36,35,32,32,35,33,32,32,32,31,29,28,26,28,29,30,34,37
0,0,0,0,1,2,4,7,17,23,29,35,36,34,41,41,42,50,53,60,52,58,61,67,73,69,76,80,85,84,88,93,96,93,94,89,84,88,93,89,93,97,102,105,105,110,109,108,113,108,111,109,108,111,116,116,122,121,121,126,126,130,129,127,124,122,126,127,130,134,135,133,129,124,135,134,136,137,135,142,144,142,139,143,143,146,146,143,146,143,139,140,138,141,142,139,140,141,140,143,146
