0,1,2,3,4,5,6,7,8,9
0.4934,0.5064,0.509,0.509,0.509,0.509,0.509,0.509,0.509,0.509
0.5044,0.5988,0.6368,0.6766,0.693,0.7084,0.7104,0.7096,0.7152,0.7222
0.5044,0.5212,0.5238,0.5258,0.5286,0.53,0.53,0.53,0.53,0.53
0.4914,0.5152,0.5126,0.5134,0.5136,0.5162,0.4996,0.5048,0.5075999999999999,0.4854
0.4952,0.5066,0.531,0.5372,0.5254,0.5178,0.5126,0.5132,0.5346,0.554
0.4988,0.5234,0.525,0.5236,0.5382,0.5588,0.558,0.5712,0.5552,0.5392
0.4944,0.577,0.625,0.6754,0.7064,0.733,0.7448,0.7514,0.7674,0.7726
0.4986,0.5232,0.5262,0.5322,0.539,0.554,0.5546,0.5462,0.5764,0.5728
0.4944,0.5056,0.5056,0.5056,0.5056,0.5056,0.5056,0.5056,0.5056,0.5056
0.49,0.6044,0.6694,0.7264,0.7812,0.802,0.845,0.855,0.8586,0.8644
0.4868,0.5178,0.5142,0.5112,0.5086,0.5166,0.5276,0.5468,0.5466,0.5518
0.496,0.5664,0.6384,0.7136,0.8156,0.854,0.905,0.9158000000000001,0.9328,0.9384
0.4924,0.4998,0.512,0.5148,0.5418,0.5262,0.5154,0.5346,0.5308,0.5318
0.4948,0.538,0.5619999999999999,0.5712,0.5738,0.5738,0.5738,0.5738,0.5738,0.5738
0.506,0.584,0.6646,0.7636000000000001,0.8314,0.8826,0.9174,0.9282,0.9484,0.9554
0.5084,0.6078,0.729,0.7818,0.8216,0.8524,0.8616,0.875,0.8788,0.8842
0.501,0.5884,0.6920000000000001,0.778,0.8374,0.851,0.862,0.866,0.8758,0.874
0.5042,0.5272,0.5564,0.5776,0.6066,0.6422,0.7044,0.7448,0.8072,0.869
0.5038,0.5548,0.574,0.5782,0.5904,0.5908,0.5898,0.5938,0.5938,0.5938
0.5088,0.554,0.5684,0.5802,0.5884,0.5884,0.5884,0.5884,0.5884,0.5884
0.4992,0.542,0.5542,0.5712,0.5808,0.5816,0.585,0.585,0.585,0.585
0.511,0.5136,0.5136,0.5136,0.5136,0.5136,0.5136,0.5136,0.5136,0.5136
0.4866,0.5105999999999999,0.5306,0.5576,0.6072,0.6774,0.744,0.7834,0.843,0.8976
0.5046,0.529,0.5612,0.599,0.6078,0.6878,0.7308,0.8172,0.861,0.9116
0.4906,0.5134,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172,0.5172
0.5014,0.5058,0.5018,0.5046,0.5038,0.5038,0.5132,0.519,0.511,0.522
0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016,0.5016
0.4924,0.583,0.6942,0.7918000000000001,0.839,0.8766,0.89,0.8956,0.8992,0.8998
0.4964,0.5256,0.544,0.5558,0.5624,0.5624,0.5624,0.5624,0.5624,0.5624
0.4964,0.548,0.6412,0.7212000000000001,0.8014,0.8742,0.9172,0.932,0.9390000000000001,0.9448
0.5048,0.5232,0.516,0.513,0.5192,0.5272,0.5232,0.5212,0.5536,0.555
0.5028,0.5732,0.6648000000000001,0.7448,0.8188,0.8568,0.9058,0.9372,0.9438,0.954
0.5184,0.5576,0.5694,0.5684,0.5776,0.5792,0.5792,0.5792,0.5792,0.5792
0.5186,0.5084,0.5008,0.5228,0.5186,0.5042,0.4988,0.5192,0.5156,0.5002
0.4938,0.5656,0.6304,0.7552,0.8412000000000001,0.9064,0.9272,0.9424,0.9474,0.9522
0.4968,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032
0.485,0.5609999999999999,0.6468,0.722,0.8048,0.8554,0.9046,0.9198,0.9368,0.9438
0.4886,0.5036,0.5104,0.5104,0.5104,0.5104,0.5104,0.5104,0.5104,0.5104
0.5006,0.5394,0.5609999999999999,0.5672,0.6038,0.6508,0.713,0.7746,0.8288,0.891
0.504,0.5928,0.6292,0.7312,0.79,0.8556,0.8742,0.9218,0.9324,0.9464
0.4958,0.5074,0.5192,0.5105999999999999,0.5166,0.5004,0.5078,0.5082,0.5182,0.504
0.509,0.5552,0.5882,0.5996,0.609,0.6188,0.6206,0.6232,0.6258,0.6258
0.4882,0.5216,0.5084,0.519,0.4988,0.5176,0.5105999999999999,0.512,0.502,0.5044
0.4966,0.6138,0.698,0.7862,0.8092,0.843,0.8526,0.8602,0.8654,0.8652
0.4962,0.5115999999999999,0.5034,0.511,0.5232,0.5292,0.5066,0.4958,0.487,0.5262
0.477,0.6012,0.679,0.7676000000000001,0.8018,0.8488,0.8676,0.8776,0.878,0.8832
0.4912,0.6178,0.7144,0.7752,0.8218,0.8404,0.8804,0.8982,0.9012,0.9076
0.51,0.5508,0.6,0.6026,0.6572,0.715,0.7668,0.81,0.8628,0.9222
0.5008,0.5562,0.6234,0.6834,0.755,0.811,0.8542,0.8802,0.8938,0.92
0.4938,0.5484,0.66,0.7596,0.8664000000000001,0.9178000000000001,0.924,0.9438,0.958,0.9598
0.4872,0.599,0.7032,0.7774,0.8134,0.827,0.8688,0.8856,0.8984,0.8966
0.4994,0.5308,0.5634,0.6362,0.668,0.7236,0.767,0.8342,0.8942,0.9380000000000001
0.5022,0.5276,0.5732,0.6216,0.6426000000000001,0.7308,0.7868,0.855,0.8918,0.9292
0.5044,0.5072,0.5028,0.5144,0.506,0.4994,0.493,0.5038,0.5032,0.5226
0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872
0.5024,0.627,0.699,0.7746,0.833,0.869,0.8816,0.8968,0.9024,0.901
0.5112,0.5126,0.5392,0.569,0.6124,0.6468,0.7088,0.7756000000000001,0.851,0.8916000000000001
0.5036,0.5154,0.5218,0.5134,0.507,0.5095999999999999,0.5078,0.5324,0.5076,0.516
0.4848,0.5102,0.5328,0.546,0.5522,0.5564,0.5584,0.5584,0.5584,0.5584
0.5034,0.5984,0.7038,0.7712,0.826,0.8604,0.8786,0.8914,0.8918,0.8934
0.499,0.5608,0.621,0.7262,0.8058,0.845,0.9046,0.9306,0.9528,0.9582
0.5038,0.5126,0.5194,0.522,0.51,0.5166,0.5036,0.5178,0.5048,0.5068
0.4894,0.5062,0.5038,0.5162,0.533,0.5104,0.4952,0.5114,0.5098,0.5182
0.4938,0.5048,0.5142,0.5054,0.5274,0.4964,0.5158,0.5182,0.502,0.5144
0.4886,0.5596,0.653,0.7294,0.806,0.8396,0.8772,0.899,0.9344,0.9416
0.4826,0.4984,0.5152,0.5122,0.514,0.5384,0.544,0.5526,0.5554,0.5486
0.512,0.5376,0.5286,0.5568,0.5502,0.565,0.5634,0.5848,0.6032,0.5836
0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926
0.5098,0.607,0.713,0.7846,0.8556,0.8908,0.9308,0.9462,0.9482,0.948
0.5224,0.5932,0.683,0.7644,0.795,0.8182,0.8386,0.8592,0.8774,0.8744
0.5078,0.5184,0.508,0.5084,0.5172,0.511,0.49219999999999997,0.5272,0.5,0.507
0.4976,0.5146,0.499,0.501,0.5132,0.5284,0.5132,0.5104,0.5112,0.5156
0.5044,0.5065999999999999,0.5128,0.517,0.5288,0.5114,0.5192,0.493,0.5,0.5064
0.4874,0.494,0.508,0.519,0.5214,0.5236,0.5334,0.547,0.5486,0.553
0.49319999999999997,0.505,0.5068,0.5068,0.5068,0.5068,0.5068,0.5068,0.5068,0.5068
0.499,0.5422,0.5782,0.6182,0.6814,0.7264,0.7616,0.8472,0.894,0.9408
0.4992,0.5278,0.5126,0.5154,0.5032,0.5138,0.5256,0.5274,0.5056,0.4986
0.496,0.5357999999999999,0.5552,0.6052,0.6478,0.6910000000000001,0.7424000000000001,0.8028,0.8838,0.928
0.5006,0.54,0.5342,0.5352,0.5486,0.5357999999999999,0.549,0.5692,0.5508,0.5861999999999999
0.4936,0.4954,0.4954,0.4954,0.4954,0.4954,0.4954,0.4954,0.4954,0.4954
0.4974,0.5004,0.5012,0.5012,0.5012,0.5012,0.5012,0.5012,0.5012,0.5012
0.4956,0.509,0.5098,0.5098,0.5098,0.5098,0.5098,0.5098,0.5098,0.5098
0.4898,0.5392,0.5668,0.5942,0.6234,0.643,0.6854,0.7368,0.789,0.8586
