,0
47,0.2796634287160519
48,0.5239840517307529
49,0.8970237087145553
50,0.9158450407416564
51,0.976307930129828
52,0.5346295898673725
53,0.9864221234838428
54,0.6843370743995864
55,0.8599736442924398
56,0.3034929377957331
57,0.4295312040334078
58,0.397539358086698
59,0.9952191178044576
60,0.8932333048705464
61,0.65116425692259
62,0.7093118557591148
63,0.656163091237873
64,0.2185988576839368
65,0.5242049727064407
66,0.6725531050307352
67,0.6806777566954916
68,0.1171359263894729
69,0.1262101155413012
70,0.9583694718473452
71,0.1050860592924702
72,0.0223015655768133
73,0.635184882593618
74,0.1572774371661475
75,0.9590238859047938
76,0.6679588275184196
77,0.2807095610809276
78,0.4265604956411791
79,0.5493096740380161
80,0.4027039682279839
81,0.550996559007791
82,0.4780151477541768
83,0.2613148069590694
84,0.9046496951598864
85,0.9673215843854964
86,0.0286779924790204
87,0.5247704896448727
88,0.7897567621506417
89,0.1631004375697744
90,0.6723229313937877
91,0.4973431060045172
92,0.5715566631915737
93,0.1972736027870522
94,0.6709903027144482
95,0.7780679359564628
96,0.689107368851719
97,0.3605307573230667
98,0.6086085429486868
99,0.9021975602182688
0,0.6777864232244061
1,0.575988374735208
2,0.5023663661528948
3,0.4627003108728469
4,0.6306322351885787
5,0.4923447739422616
6,0.0356335442680469
7,0.8837020562674648
8,0.9100860625610456
9,0.0595404832272535
10,0.2067901686839736
11,0.483891703030477
12,0.6618217890162137
13,0.4495662869682448
14,0.4809132726280504
15,0.8865745714823087
16,0.5493155169988112
17,0.8830605703605579
18,0.7073688477855469
19,0.6347525684609487
20,0.0525015444803526
21,0.1732266304678754
22,0.3754137858016474
23,0.6526245511155488
24,0.8080430312347245
25,0.9429058439998113
26,0.2365134394893343
27,0.8810343304756554
28,0.2775873143491967
29,0.489351040840448
30,0.0885220292922551
31,0.1385131315262944
32,0.1766683266025134
33,0.8822263480007384
34,0.4681932782586091
35,0.9667661851811308
36,0.9973242437439676
37,0.6132605126231591
38,0.1095395918865693
39,0.4198383800202385
40,0.1951835027286044
41,0.508236110625699
42,0.9840147870328728
43,0.4162169411167518
44,0.2177077767007094
45,0.2462906409783464
46,0.1810000377801253
47,0.7961625760555529
48,0.5110044149188049
49,0.2604188256617
50,0.1721672203594126
51,0.1866486119574046
52,0.9362918596357934
53,0.700242610635534
54,0.6904139638164433
55,0.2915480023785765
56,0.2519169998082189
57,0.4603622020181508
58,0.0718819099501394
59,0.4087175120565571
60,0.6443449356782414
61,0.8270391441499987
62,0.3879563049460874
63,0.7425435142786571
64,0.9048766556848108
65,0.3740232326752024
66,0.7601303855071253
67,0.6542421451992075
68,0.5323248122464578
69,0.1449860918305545
70,0.4999517688562486
71,0.0003612305603993
72,0.7144448513028575
73,0.0985016773557223
74,0.2303554420732378
75,0.3227837052810941
76,0.1321287145640607
77,0.0132252557263661
78,0.0730484418542619
79,0.5473517941751218
80,0.6682830583905005
81,0.9365212783823258
82,0.0877156678727921
83,0.7085275095882729
84,0.6432566446836337
85,0.8717031060828011
86,0.8208754610036826
87,0.7973082766849573
88,0.1259754808621284
89,0.3218229967051967
90,0.4442852159586888
91,0.7660277156764522
92,0.6802746877823118
93,0.4687113662106593
94,0.947601875048084
95,0.0790626294768157
96,0.1632109618996317
97,0.2650191885481762
98,0.2144097377597881
99,0.9388492487143552
0,0.5807180271880016
1,0.3159886238828562
2,0.1964531651841057
3,0.7536980976654136
4,0.5996453652994177
5,0.3831651158650166
6,0.085965799950752
7,0.8991643269333156
8,0.1251132663909722
9,0.4726169650291292
10,0.4725184395059236
11,0.7295978441908186
12,0.6277041971943809
13,0.9384677827709984
14,0.5482147907038184
15,0.1679862303300459
16,0.885917972160572
17,0.5278034467410788
18,0.9875726937257264
19,0.6589863734391537
20,0.2613610759997947
21,0.4831975499854474
22,0.7531450724007068
23,0.1920353212391179
24,0.9892981616010024
25,0.4086657735094551
26,0.3705350170992435
27,0.0504716276309769
28,0.5831027080054237
29,0.0483204069736016
30,0.0877627178826063
31,0.3604141496888937
32,0.8861464713260767
33,0.4190325329136671
34,0.857074988009625
35,0.448844540089757
36,0.4025109089436234
37,0.4287487951115438
38,0.1950309382545458
39,0.9126778831863568
40,0.5441262448722453
41,0.4027224248277372
42,0.7695448703543233
43,0.000555565878863
44,0.3042381699697459
45,0.2892647190534706
46,0.2242126712874311
47,0.6228648833098941
48,0.3888565955149166
49,0.7109100970759169
50,0.7105978908318248
51,0.5761329084206943
52,0.3057037704164438
53,0.0576445469519398
54,0.6348613763874112
55,0.9730733327919292
56,0.8416676834398527
57,0.4552315501370678
58,0.7541955827072075
59,0.661924497959957
60,0.4763808001189374
61,0.4268715362373434
62,0.9194037847612606
63,0.267608610077611
64,0.1497205198347261
65,0.047590396261387
66,0.5493133394290057
67,0.1710978438681427
68,0.8766912528354633
69,0.5711693713701431
70,0.0689027864954096
71,0.5418042856099937
72,0.0962862622993808
73,0.1442704785159604
74,0.0244444839984144
75,0.9987855121904587
76,0.0331553761433284
77,0.6103821708554172
78,0.2801776175150233
79,0.9658935530081452
80,0.5795951434298775
81,0.9065155001203662
82,0.4695808190886469
83,0.0699041154837802
84,0.661393497588643
85,0.2545942300160164
86,0.9421525089124032
87,0.6664697166878737
88,0.9655708504829223
89,0.6522679470973675
90,0.8474895813751898
91,0.6514874218179447
92,0.3422584154905685
93,0.0522693882430016
94,0.8322559716707213
95,0.1006998860970088
96,0.4006623650324789
97,0.2665140555184135
98,0.8637096248069562
99,0.85110144597908
0,0.6651086686226052
1,0.0333337468098048
2,0.2991419585911198
3,0.2422600800474463
4,0.4604119291770723
5,0.4915733986657266
6,0.9640669057697884
7,0.1017686775584256
8,0.6103515638553579
9,0.2364038967063099
10,0.6395192092729882
11,0.9374677347742713
12,0.3150334896180362
13,0.7149279303232537
14,0.6862926286730524
15,0.8138080850045248
16,0.7258881426638094
17,0.4604226805550275
18,0.4266349931955205
19,0.2552058210442715
20,0.2207909548909179
21,0.9467969525898756
22,0.6837890568423347
23,0.4109373649605566
24,0.13019050625239
25,0.7247784526961819
26,0.5013940539839864
27,0.6815911871889293
28,0.4150375972750435
29,0.5999152662267864
30,0.1167225497149563
31,0.3605613567279084
32,0.4186542899137757
33,0.6157669898808561
34,0.4869571145769397
35,0.709262819629456
36,0.1102277721235313
37,0.4197859377991518
38,0.0607487864574388
39,0.4508745778902777
40,0.4646685085098412
41,0.0034259204768021
42,0.4981574723000994
43,0.7927768761691636
44,0.3360335870858317
45,0.2111137799507697
46,0.1423108159027534
47,0.2486980211916061
48,0.0714299555660816
49,0.4803529544076368
50,0.2474216233479418
51,0.9471611942945592
52,0.4954798919889871
53,0.7340496595994911
54,0.6164730884758425
55,0.0720093640162102
56,0.9684913687399052
57,0.1117717968612078
58,0.409676608936079
59,0.3222095062674502
60,0.6544324249215527
61,0.3991885151672608
62,0.7693906104200168
63,0.1266981563776557
64,0.890392600878206
65,0.2438772542192923
66,0.6427525912709444
67,0.5311848107693287
68,0.0969651557158232
69,0.4803596503619535
70,0.4959724793365969
71,0.58878401099846
72,0.2057353695634518
73,0.3030081402969428
74,0.996873431278065
75,0.6937286271672376
76,0.2516792254160088
77,0.3298675375097802
78,0.8621469592395185
79,0.9838054093671886
80,0.6924832309645931
81,0.9571995934977544
82,0.5797528254988488
83,0.4113308916361127
84,0.5872285617564792
85,0.6264232525787682
86,0.1717951084129766
87,0.4502784533250483
88,0.0658455913992785
89,0.5367436679041183
90,0.6535367512980305
91,0.0460760287154867
92,0.4778670433836078
93,0.1820968014411028
94,0.2406591114300165
95,0.6413095159171043
96,0.6166336713087925
97,0.101940309627507
98,0.5117510723755834
99,0.5724476376462808
0,0.2660488201804752
1,0.0387378259971565
2,0.154035644720169
3,0.0368055408607984
4,0.1344617741034167
5,0.9303169202572168
6,0.8820116167964629
7,0.8203241591298508
8,0.7773320803105611
9,0.8434698048756396
10,0.2605636337212296
11,0.6113394027864038
12,0.6785800856892741
13,0.4860841110503843
14,0.289861932002904
15,0.2034664699094175
16,0.7094124092944163
17,0.3869904921342946
18,0.4524257664740062
19,0.1816200835128648
20,0.660754646634172
21,0.8898209524767261
22,0.0622349729641948
23,0.9674858167570056
24,0.5683681123285091
25,0.4928616529640478
26,0.1326240015885751
27,0.4016057680430831
28,0.8988400208719605
29,0.0845728537381165
30,0.1211690397798072
31,0.7255152359520459
32,0.3583876114047409
33,0.3332210048846189
34,0.7596995445062059
35,0.1270906165356788
36,0.8928105213295147
37,0.7235251791222724
38,0.4746610058721433
39,0.263581520326396
40,0.1240264966263887
41,0.9247044021715805
42,0.796141198431078
43,0.7575117943573376
44,0.7616035044056115
45,0.5676119551765386
46,0.7297050544829915
47,0.8126516405843525
48,0.5378703192936627
49,0.7646928320716155
50,0.9701876605834956
51,0.4598636494459472
52,0.0071200235824757
53,0.4839545450182968
54,0.9311610691649416
55,0.9395461760152096
56,0.3396139136158101
57,0.8522669284773008
58,0.1721439328451542
59,0.6977522352221388
60,0.7518080044417286
61,0.92128367726266
62,0.2467065357766299
63,0.0907513073510638
64,0.3901940853990967
65,0.583305096717987
66,0.1318996257541973
67,0.974599332562358
68,0.3692132737794884
69,0.3458734983433645
70,0.1676199016759064
71,0.310880141804323
72,0.4972265918619487
73,0.7457546699436782
74,0.4335115789492751
75,0.4818178957202559
76,0.6779252850862016
77,0.1144297864319051
78,0.2045819027000249
79,0.2279798178752035
80,0.3391533415451744
81,0.4626586252805674
82,0.3773575404852648
83,0.8975507815380203
84,0.2244132251613957
85,0.414649599728805
86,0.5375439622641048
87,0.9084574932317148
88,0.1229927937689201
89,0.5704571985505992
90,0.1885724466096172
91,0.0392260699726001
92,0.7121729427304297
93,0.9996009931734636
94,0.8263530655070973
95,0.3647457491485232
96,0.0185681430988211
97,0.9820191739548628
98,0.6216482563188961
99,0.1745619669523306
0,0.3679908421847276
1,0.2114878852134621
2,0.5101531936658706
3,0.2882000039295574
4,0.4489632359889138
5,0.8557920067452066
6,0.7125475964918379
7,0.1521085654191679
8,0.9226626148865776
9,0.6143413218154842
10,0.404491927732021
11,0.6393102184913344
12,0.4904723990336943
13,0.7793847988251373
14,0.4878263389157242
15,0.7253311127295137
16,0.9813528484423945
17,0.7925327601711176
18,0.4424202634593758
19,0.6001832978462052
20,0.4015098663400698
21,0.1596415374025078
22,0.6676484455139472
23,0.6075247876000408
24,0.0161535769042475
25,0.5067406764657447
26,0.1458337691806354
27,0.336224359702693
28,0.6918740085311362
29,0.2286582811102103
30,0.2762351444305662
31,0.9190032999287068
32,0.2782355541726831
33,0.544474554107702
34,0.4986212643593672
35,0.2834975266895778
36,0.5794832457688014
37,0.8342683949522617
38,0.002144892980248
39,0.4857425117978535
40,0.16632204229641
41,0.3510989114042983
42,0.9489845339207738
43,0.2102551955510839
44,0.1570901320916631
45,0.7059279072829107
46,0.1862825318669216
47,0.3043574698522808
48,0.1812304699904836
49,0.7413410886891973
50,0.9460027583263834
51,0.0716720511515971
52,0.7955738901137486
53,0.4068307946029983
54,0.014842608412476
55,0.3011301476539572
56,0.2792071442655733
57,0.99140543450716
58,0.9851589514255804
59,0.4799258184915196
60,0.982481224577358
61,0.1720423373473573
62,0.6739340002851981
63,0.8124655911812133
64,0.1258465080689405
65,0.9683849228522816
66,0.7251513878781678
67,0.6687060820613419
68,0.9415289437240866
69,0.9641862796641194
70,0.988382384534134
71,0.8456404785844012
72,0.2056850165985585
73,0.3273009792116047
74,0.927643026231768
75,0.3127137442587353
76,0.2062858426679285
77,0.9269892588968922
78,0.2767134134149667
79,0.2841347589970152
80,0.6123514667890605
81,0.1874056758463484
82,0.5633672175796002
83,0.3982373867615296
84,0.2724598192552294
85,0.0444196850497142
86,0.2911784730534332
87,0.0883114502239533
88,0.6495644932303265
89,0.8175529816088792
90,0.4704201386574179
91,0.4746890158738694
92,0.1409665369828192
93,0.816809092238601
94,0.3656919851060068
95,0.245188511429957
96,0.5620255731653803
97,0.6820351510355869
98,0.085511412425119
99,0.0796360047167819
0,0.6560429509072996
1,0.0633579797426592
2,0.9427564400101954
3,0.0766536743462296
4,0.1475798164872471
5,0.5074223843006616
6,0.9087660927887375
7,0.9457887832130774
8,0.7709700505138308
9,0.5242280573923542
10,0.2343314033794786
11,0.5237984659540457
12,0.5593051816105052
13,0.0149515640327791
14,0.5967923068023454
15,0.3381504345760423
16,0.7941824944605772
17,0.5853210281067452
18,0.5838920261620151
19,0.4272862671807704
20,0.428827916041776
21,0.170968182948635
22,0.8434849807606751
23,0.6461390438092852
24,0.5345771984199589
25,0.9692951533765956
26,0.2123508958037471
27,0.0058890663544858
28,0.4233630713270981
29,0.3032096767205812
30,0.3183026064590721
31,0.9123242761419044
32,0.2902514757029074
33,0.8042417613820181
34,0.6278899591918363
35,0.6876838051558969
36,0.5716493564173131
37,0.5934760234772369
38,0.8618485851026112
39,0.9416675029795084
40,0.4646474670970407
41,0.1956257789302917
42,0.4469007677160204
43,0.6872364144937284
44,0.8882884242562372
45,0.1602762733536605
46,0.4156687255536231
47,0.2021938233680867
48,0.1331294354321865
49,0.4450231207683228
50,0.0914576753324217
51,0.92178482284611
52,0.9347551800989992
53,0.2539636785909762
54,0.0294863466714542
55,0.92444049568782
56,0.9436883735855328
57,0.0569858700987411
58,0.0692295799504182
59,0.2917833005004898
60,0.6378708405020197
61,0.7665641595133307
62,0.381972618217705
63,0.537403355559834
64,0.8388047457947488
65,0.5722722953305173
66,0.141922846365162
67,0.3970644342022902
68,0.547314590519419
69,0.2808036543874048
70,0.0109213679490266
71,0.1597286759482024
72,0.9933973808752188
73,0.0909404882704453
74,0.6355051047720003
75,0.3140294844281942
76,0.5533025742289577
77,0.6696177189925404
78,0.8097906901929894
79,0.6725748201200311
80,0.2406135478054659
81,0.2351454608013767
82,0.9821151779751568
83,0.015697938831598
84,0.9019363143833088
85,0.5948970068332352
86,0.1474728499485258
87,0.1810394206383864
88,0.7952443745163578
89,0.4129820635283501
90,0.877475035409489
91,0.5704117145208967
92,0.0624977229811269
93,0.5696742901446986
94,0.0941826162443348
95,0.1635892970251908
96,0.8268451652997294
97,0.4547025075572534
98,0.1926453875757577
99,0.6460954468714444
0,0.9166739009489908
1,0.8826552388742397
2,0.6239606234143661
3,0.5815463900444244
4,0.4157652321521458
5,0.4744296110894446
6,0.5279609303688253
7,0.2918701682140809
8,0.4090473756283312
9,0.750945757494392
10,0.0626495560340411
11,0.1467168895306478
12,0.3442355924445712
13,0.2466562879373997
14,0.0943481725102052
15,0.5625404671097128
16,0.9583029325092324
17,0.016506370652967
18,0.8703579765371545
19,0.765147102392372
20,0.8793248465136668
21,0.2419664957757885
22,0.6577304921521051
23,0.2427352292671768
24,0.0247476886471428
25,0.2227547048539223
26,0.2737642489870807
27,0.9239099491974596
28,0.7212256046843395
29,0.8920857836994254
30,0.7302285843224889
31,0.96136377860162
32,0.9930265526024832
33,0.3909643852683814
34,0.187417037676407
35,0.9972458877435616
36,0.4100530906311203
37,0.4563152828244986
38,0.1618095929927823
39,0.4885243698427532
40,0.7813495022771145
41,0.5206957896119871
42,0.9985103106429438
43,0.3311953710582263
44,0.849088384033776
45,0.5410395807041891
46,0.1067955565629941
47,0.8480575909143692
48,0.1774687895007631
49,0.0551523529173777
50,0.7598476967231164
51,0.4901238989461832
52,0.5309235724742227
53,0.1351480509514198
54,0.2544621438666488
55,0.2700969499695499
56,0.2883670384417226
57,0.2949051915018569
58,0.5167427032205368
59,0.7478401609756125
60,0.197604739525038
61,0.6784459070423298
62,0.8048439237896828
63,0.5835335500417554
64,0.4938710292948681
65,0.5141371396300564
66,0.1376076477392541
67,0.1012033777013944
68,0.5675636429167509
69,0.9910570403553156
70,0.7881422240810843
71,0.1874479640706881
72,0.3777453069455441
73,0.0228190546428243
74,0.6358749745050456
75,0.6494386252504918
76,0.5880026492607161
77,0.8618943040830686
78,0.4413015998886365
79,0.2353888542319531
80,0.854426136508724
81,0.9248044157736736
82,0.6676643221131082
83,0.8173867397554724
84,0.3472591389951482
85,0.8300003240917547
86,0.1375843499891053
87,0.1649856272312502
88,0.1748785035895678
89,0.6841358830761325
90,0.087776942039502
91,0.056284257793513
92,0.4196178142951132
93,0.472511674649951
94,0.0256274599929029
95,0.932726174028616
96,0.8198231869471962
97,0.3776852571000041
98,0.0244789112188336
99,0.0222749594451442
0,0.3287410631114039
1,0.0123092120795653
2,0.6678340940463384
3,0.4413391880246453
4,0.6819586560256318
5,0.07653487930263
6,0.7185657629609778
7,0.4648466726494118
8,0.0063585633519658
9,0.7078692437870752
10,0.791557826146656
11,0.1159986376345998
12,0.8000613764210792
13,0.8765403079632452
14,0.6696621891287287
15,0.6074612687587253
16,0.7998227642049245
17,0.0664890855905472
18,0.7242028268026605
19,0.3080477368919764
20,0.0518919301037377
21,0.6415655539288525
22,0.2505988955615917
23,0.7626044142418539
24,0.888868758442887
25,0.6115494640275986
26,0.2372286237668168
27,0.3244705498899657
28,0.6020202677323505
29,0.6912080162848603
30,0.2651745925819742
31,0.7132372976971885
32,0.91032318413472
33,0.1319917923481016
34,0.9572351592010996
35,0.5884934163060712
36,0.2100708901105535
37,0.7105094858810832
38,0.0679605538572853
39,0.384461467328995
40,0.2631646664146634
41,0.7623487139335564
42,0.364674386796367
43,0.3048867473827891
44,0.7231235866613561
45,0.476651052867118
46,0.6269776844235414
47,0.2981229243792981
48,0.1086814900612621
49,0.1397020106989959
50,0.1891443088042025
51,0.5409754275096522
52,0.8279806987952474
53,0.6677006920171156
54,0.93539487131109
55,0.2091305364304264
56,0.673522627412164
57,0.1532458349380874
58,0.5235228791102104
59,0.7460088656797415
60,0.8336158526276481
61,0.5225272080554969
62,0.8846741827896272
63,0.0238849341441078
64,0.6841107101133732
65,0.8982616081242148
66,0.2631109894171813
67,0.3386918853896353
68,0.4796417271564608
69,0.8197273679737096
70,0.4288723135898116
71,0.5759622471778689
72,0.444946486352367
73,0.3674531029826049
74,0.8084223789408207
75,0.5838973390640615
76,0.3404036003410747
77,0.279122493885461
78,0.3610605793550778
79,0.3202594923056594
80,0.2189613507158434
81,0.7534209105673305
82,0.113631046895512
83,0.0473090158010853
84,0.3062360997870349
85,0.4300271461766859
86,0.4963703980491242
87,0.4997138660510792
88,0.3874895699834518
89,0.969073313982752
90,0.5263139102505118
91,0.2469927434033163
92,0.1054549470874907
93,0.1623101502802267
94,0.4405350064282355
95,0.5550463080323901
96,0.1061107966947648
97,0.4765178944575832
98,0.0148454896915924
99,0.3147318097896231
0,0.5393349230399548
1,0.6957863799148609
2,0.8706576904416091
3,0.0116318388011091
4,0.5531059974626349
5,0.6285361658958827
6,0.4452614437520552
7,0.9996554680444149
8,0.8012314994079988
9,0.7903986353255672
10,0.1240642803689037
11,0.8945043935123547
12,0.7144647997940928
13,0.5630550875002412
14,0.884578866932764
15,0.3699049979389217
16,0.9217445076275758
17,0.0787000791282513
18,0.3149479193091805
19,0.8492105000556365
20,0.0551990981058708
21,0.8084822729320004
22,0.3826258873135044
23,0.9450783041702328
24,0.9034155772502211
25,0.3816148608445799
26,0.2562947172306432
27,0.9123954910543898
28,0.7061354290128358
29,0.2039689757209963
30,0.6451302790648997
31,0.6685430488023648
32,0.6608046093457944
33,0.1115568598179765
34,0.0634183671513323
35,0.3823782504262606
36,0.9803052933942809
37,0.970409939516889
38,0.3173875066640105
39,0.349268991158867
40,0.7425026787703334
41,0.2967921425235419
42,0.1189395425507564
43,0.1169822126024553
44,0.1864182183988026
45,0.8331015819966566
46,0.0893108731656363
47,0.6376985806424061
48,0.7039985457002601
49,0.4908658511230903
50,0.7493476539291131
51,0.2879599547337502
52,0.0328096852417584
53,0.2187286117890867
54,0.7083804682896583
55,0.8180211734957007
56,0.8058373124329864
57,0.0902322129026831
58,0.481769892463847
59,0.9364715416249394
60,0.9678161184700734
61,0.7735963950815901
62,0.9473213444614528
63,0.5199197516954932
64,0.7005741493934479
65,0.3597528778832212
66,0.9553619119769238
67,0.0023609891202824
68,0.2954762132738534
69,0.5183382489956393
70,0.9722054650929278
71,0.000663306797186
72,0.4119221827312425
73,0.0295555237243235
74,0.2451734715674264
75,0.1886854869416371
76,0.2621051143018172
77,0.3144575168437085
78,0.5636133530746001
79,0.4294263731263218
80,0.2423296652596229
81,0.4937072287112708
82,0.4658483992552084
83,0.906074282649526
84,0.6894000550559096
85,0.5422402037618281
86,0.3588906945779344
87,0.9818989971208508
88,0.7110568331744436
89,0.199744663045793
90,0.2201259550445652
91,0.1098702462207085
92,0.1156920757415729
93,0.557410671095912
94,0.7935778032767402
95,0.6660440146382334
96,0.4508995085876001
97,0.39755353747377
98,0.9982514701161782
99,0.4327985986479382
0,0.7227793028178108
1,0.8927700358536363
2,0.9027849583862216
3,0.4210970478216354
4,0.185964999886121
5,0.094896296263187
6,0.8175543016251674
7,0.0975370280950105
8,0.669131399225269
9,0.9802653660674602
10,0.1474060638941892
11,0.4970837841222282
12,0.8559826540702945
13,0.8059821402741126
14,0.2629334303542332
15,0.7774960525158594
16,0.3136110058503927
17,0.0379357763259985
18,0.2622234204164161
19,0.4078404332432431
20,0.966434643860434
21,0.2057463392627843
22,0.8827783193837158
23,0.790262013806983
24,0.9053796766116194
25,0.8787567485435093
26,0.2743697780365322
27,0.6109606841000075
28,0.7802475676141348
29,0.5426456779961808
30,0.8717882222795131
31,0.5259862979608114
32,0.8988658729352265
33,0.86594346119021
34,0.9334166372839632
35,0.6308377849858485
36,0.9212482292951828
37,0.447055521850464
38,0.4186865169331797
39,0.4097884791965404
40,0.7818770757847743
41,0.9245756352582184
42,0.6155572612995832
43,0.1973433281688533
44,0.1375189090843657
45,0.6782985503696547
46,0.1744383762420439
47,0.1454571231466705
48,0.1504600650227607
49,0.1197755275732647
50,0.1535281040985052
51,0.4404113900797807
52,0.6362211960774053
53,0.653522895587721
54,0.9114455753475962
55,0.5889294152343018
56,0.2532939091349746
57,0.3095251840372149
58,0.2372907176553035
59,0.901534976426224
60,0.8663024299704264
61,0.5222941993677769
62,0.395252164308472
63,0.8607987459952778
64,0.8595945949642989
65,0.5796907230234094
66,0.0264525217288218
67,0.3527389833449952
68,0.8194513793732106
69,0.2380059732170375
70,0.0571660395272152
71,0.8286952501931417
72,0.5939302285098734
73,0.7118233837819042
74,0.6262477305918768
75,0.1853439330784788
76,0.9427975207900212
77,0.6922533751544931
78,0.6991746402362727
79,0.9218937400186036
80,0.0557945482055287
81,0.493744930382426
82,0.2089531263244701
83,0.6163703725451048
