0,1,2,3,4,5,6,7,8,9
0.507,0.5134,0.5134,0.5134,0.5134,0.5134,0.5134,0.5134,0.5134,0.5134
0.506,0.6046,0.6844,0.741,0.802,0.8728,0.8868,0.911,0.9246,0.9276
0.4856,0.4886,0.4886,0.4886,0.4886,0.4886,0.4886,0.4886,0.4886,0.4886
0.5032,0.508,0.5208,0.4994,0.501,0.5266,0.5214,0.5246,0.5438,0.5546
0.4998,0.5546,0.603,0.641,0.6858,0.7712,0.8286,0.8762,0.921,0.9506
0.5108,0.6054,0.6938,0.7514,0.7882,0.8206,0.847,0.8558,0.8676,0.8916
0.4748,0.5592,0.6334,0.6878,0.7294,0.7444,0.76,0.7658,0.7866,0.7958
0.49,0.5088,0.5234,0.5074,0.5056,0.5078,0.5108,0.5085999999999999,0.5114,0.51
0.4968,0.6196,0.7158,0.7574,0.8142,0.8284,0.8482,0.8618,0.8682,0.8706
0.4754,0.5068,0.5036,0.4982,0.5054,0.5204,0.53,0.49979999999999997,0.519,0.5088
0.5202,0.549,0.5738,0.6104,0.6398,0.6786,0.7524,0.8064,0.8786,0.8964
0.4758,0.5726,0.6282,0.6788,0.714,0.7266,0.7464,0.7634,0.7656,0.774
0.513,0.6636,0.7414000000000001,0.7916,0.8092,0.8282,0.8466,0.855,0.8626,0.8756
0.5134,0.624,0.719,0.7814,0.802,0.8292,0.8448,0.8548,0.8682,0.8872
0.4864,0.5914,0.6852,0.789,0.8140000000000001,0.8436,0.8656,0.8974,0.9028,0.9082
0.4954,0.5336,0.5456,0.5572,0.5718,0.579,0.579,0.579,0.579,0.579
0.4986,0.5302,0.5294,0.5204,0.51,0.517,0.5264,0.527,0.516,0.556
0.514,0.5122,0.506,0.5118,0.5242,0.5018,0.514,0.51,0.5208,0.5194
0.482,0.517,0.5248,0.526,0.5266,0.5302,0.5338,0.5362,0.5372,0.538
0.4966,0.5818,0.6604,0.7032,0.7602,0.8188,0.8312,0.8458,0.844,0.846
0.494,0.5984,0.709,0.7854,0.8154,0.842,0.8594,0.8716,0.8776,0.8808
0.5038,0.5088,0.5102,0.513,0.513,0.513,0.513,0.513,0.513,0.513
0.4938,0.535,0.5566,0.5802,0.5916,0.5992,0.6004,0.6022,0.602,0.6028
0.5094,0.5518,0.57,0.586,0.588,0.6026,0.6026,0.6026,0.6026,0.6026
0.4908,0.5376,0.505,0.5054,0.515,0.5286,0.5072,0.5122,0.5416,0.5076
0.4924,0.4964,0.4964,0.4964,0.4964,0.4964,0.4964,0.4964,0.4964,0.4964
0.5026,0.5898,0.6494,0.681,0.7006,0.701,0.7138,0.7146,0.7164,0.7188
0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032
0.4936,0.5586,0.6436,0.7276,0.8190000000000001,0.882,0.9024,0.9168000000000001,0.9346,0.9488
0.5214,0.5704,0.6076,0.6256,0.6386000000000001,0.6564,0.6644,0.6706,0.6706,0.6706
0.502,0.5164,0.517,0.5204,0.5204,0.5204,0.5204,0.5204,0.5204,0.5204
0.4858,0.5132,0.529,0.5382,0.5406,0.544,0.5462,0.5466,0.5466,0.5466
0.49219999999999997,0.526,0.5272,0.5458,0.569,0.6126,0.594,0.6052,0.6074,0.6094
0.4832,0.5482,0.5934,0.6602,0.692,0.7066,0.7098,0.7172,0.7176,0.7288
0.495,0.5222,0.5322,0.5347999999999999,0.5382,0.5382,0.5382,0.5382,0.5382,0.5382
0.4928,0.5352,0.4936,0.4986,0.5036,0.5142,0.4924,0.5082,0.5134,0.5146
0.5198,0.5122,0.4964,0.512,0.5268,0.5204,0.5064,0.5164,0.5188,0.5068
0.486,0.5052,0.5124,0.5152,0.522,0.5264,0.515,0.5112,0.5164,0.5092
0.5144,0.5286,0.5612,0.6086,0.6498,0.7258,0.7812,0.8556,0.8888,0.9116
0.5056,0.5456,0.5624,0.564,0.5704,0.5718,0.5718,0.5718,0.5718,0.5718
0.4918,0.5826,0.6286,0.6724,0.6938,0.7316,0.7688,0.7724,0.7766,0.7772
0.49,0.5014,0.5014,0.5014,0.5014,0.5014,0.5014,0.5014,0.5014,0.5014
0.5002,0.5044,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064
0.4942,0.4992,0.4992,0.4992,0.4992,0.4992,0.4992,0.4992,0.4992,0.4992
0.5076,0.5076,0.5076,0.5076,0.5076,0.5076,0.5076,0.5076,0.5076,0.5076
0.4906,0.5076,0.515,0.5234,0.5504,0.537,0.5316,0.5426,0.5628,0.5442
0.5002,0.518,0.535,0.5095999999999999,0.523,0.517,0.4996,0.4938,0.5054,0.5078
0.49,0.5198,0.5346,0.543,0.5504,0.5578,0.5688,0.5738,0.5784,0.5784
0.4906,0.5198,0.5327999999999999,0.539,0.5334,0.5588,0.5688,0.594,0.6066,0.606
0.49219999999999997,0.592,0.646,0.701,0.739,0.7622,0.7766,0.7816,0.792,0.795
0.4994,0.5132,0.5142,0.5128,0.5056,0.5238,0.5166,0.5036,0.5252,0.5242
0.4916,0.4916,0.4916,0.4916,0.4916,0.4916,0.4916,0.4916,0.4916,0.4916
0.492,0.5514,0.5972,0.6364,0.6716,0.6986,0.7148,0.7264,0.7316,0.735
0.4938,0.5098,0.5544,0.6012,0.636,0.6686,0.7176,0.7704,0.8468,0.9004
0.5094,0.5394,0.5678,0.5768,0.5818,0.5871999999999999,0.5866,0.5916,0.5904,0.592
0.4972,0.5828,0.6976,0.7524,0.8144,0.8466,0.8626,0.8664000000000001,0.8792,0.8846
0.4992,0.5182,0.5184,0.5148,0.5354,0.535,0.578,0.5746,0.5874,0.5928
0.4998,0.5216,0.5068,0.5036,0.5032,0.5188,0.5138,0.5212,0.5022,0.5012
0.5094,0.5022,0.5246,0.5054,0.5122,0.5156,0.504,0.5138,0.5148,0.5192
0.5098,0.5428,0.5802,0.606,0.6774,0.7422,0.8074,0.8446,0.8914,0.9316
0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952
