abm,k,score,labels
BR,3,0.7646
BR,4,0.7324
BR,5,0.7206
BR,6,0.6903
BR,7,0.6789
BR,8,0.6711
BR,9,0.6538
BR,10,0.6339
ECV,3,0.8910
ECV,4,0.8737
ECV,5,0.8737
ECV,6,0.8598
ECV,7,0.8604
ECV,8,0.8592
ECV,9,0.8091
ECV,10,0.8293
FF,3,0.9725
FF,4,0.9653
FF,5,0.9588
FF,6,0.9571
FF,7,0.9463
FF,8,0.9459
FF,9,0.9411
FF,10,0.9411
