0,1,2,3,4,5,6,7,8,9
0.5046,0.5398,0.5578,0.578,0.5986,0.6136,0.6232,0.6306,0.6352,0.6348
0.5016,0.5428,0.5598,0.569,0.5812,0.5836,0.59,0.5894,0.5914,0.5938
0.4718,0.4986,0.5188,0.5336,0.5367999999999999,0.5428,0.5428,0.5428,0.5428,0.5428
0.4854,0.5168,0.5406,0.544,0.538,0.5334,0.5274,0.531,0.545,0.5524
0.5072,0.5248,0.5204,0.5012,0.4956,0.5186,0.5006,0.5216,0.5016,0.515
0.494,0.5742,0.6218,0.6668,0.6916,0.6996,0.706,0.7136,0.7114,0.715
0.5074,0.5202,0.502,0.518,0.5178,0.5068,0.5124,0.5144,0.5036,0.501
0.4896,0.5896,0.7062,0.7818,0.8324,0.867,0.8948,0.9082,0.9202,0.9202
0.5026,0.5056,0.4954,0.5036,0.4994,0.5122,0.5042,0.494,0.5048,0.4982
0.5092,0.6198,0.6738,0.7118,0.7348,0.762,0.7658,0.7746,0.7766,0.7766
0.4894,0.5202,0.5558,0.5614,0.6008,0.6644,0.7166,0.7714,0.8052,0.888
0.5104,0.5224,0.5098,0.5066,0.5226,0.5075999999999999,0.5172,0.512,0.5166,0.5122
0.5076,0.5076,0.5076,0.5076,0.5076,0.5076,0.5076,0.5076,0.5076,0.5076
0.499,0.5988,0.7116,0.771,0.807,0.8374,0.8672,0.8818,0.8862,0.8872
0.4988,0.5066,0.5114,0.5114,0.5114,0.5114,0.5114,0.5114,0.5114,0.5114
0.4992,0.5146,0.5212,0.5492,0.5584,0.5708,0.6412,0.6936,0.7364,0.8
0.4976,0.5406,0.553,0.5602,0.563,0.5664,0.5676,0.5676,0.5676,0.5676
0.4924,0.5126,0.5036,0.5092,0.5014,0.5038,0.5188,0.508,0.5302,0.52
0.5014,0.6156,0.6854,0.7614,0.8004,0.8318,0.8614,0.879,0.8842,0.8866
0.5094,0.5148,0.5214,0.5246,0.5246,0.5246,0.5246,0.5246,0.5246,0.5246
0.5076,0.5278,0.5065999999999999,0.5002,0.5164,0.5122,0.5108,0.5012,0.507,0.5214
0.4964,0.499,0.5306,0.5064,0.505,0.5152,0.5142,0.5068,0.5122,0.5078
0.4844,0.4954,0.5032,0.5288,0.5162,0.512,0.525,0.5082,0.5144,0.5118
0.4882,0.5108,0.5094,0.4904,0.5132,0.5042,0.5276,0.5124,0.5024,0.5362
0.49319999999999997,0.583,0.6664,0.7608,0.7888000000000001,0.8226,0.844,0.847,0.857,0.8648
0.502,0.5678,0.6922,0.7604,0.8388,0.9044,0.9162,0.9372,0.9468,0.9464
0.4886,0.5286,0.5476,0.5584,0.5722,0.5826,0.5918,0.5966,0.5966,0.5966
