0,1,2,3,4,5,6,7,8,9
0.494,0.6088,0.7056,0.7778,0.8212,0.8552,0.8658,0.8696,0.8788,0.8902
0.4944,0.4962,0.4962,0.4962,0.4962,0.4962,0.4962,0.4962,0.4962,0.4962
0.5042,0.5768,0.6544,0.7334,0.8102,0.8748,0.904,0.9276,0.9362,0.9482
0.4996,0.4996,0.4996,0.4996,0.4996,0.4996,0.4996,0.4996,0.4996,0.4996
0.4972,0.5266,0.5022,0.5212,0.5352,0.5318,0.5294,0.5122,0.5372,0.5566
0.5072,0.517,0.516,0.5216,0.5204,0.5212,0.501,0.5136,0.5308,0.5222
0.4924,0.5776,0.622,0.6726,0.6952,0.725,0.7348,0.7694,0.7786,0.7888000000000001
0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.508
0.5022,0.5256,0.5568,0.595,0.6458,0.6862,0.7702,0.8156,0.866,0.8898
0.5014,0.508,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.4898,0.602,0.6884,0.7552,0.8044,0.8262,0.8472,0.8602,0.8624,0.8658
0.4954,0.5618,0.635,0.7334,0.7966,0.8398,0.8672,0.888,0.9208,0.9342
0.5008,0.5334,0.555,0.5644,0.571,0.5714,0.5714,0.5714,0.5714,0.5714
0.5,0.508,0.5132,0.5148,0.5198,0.5282,0.5194,0.5274,0.515,0.523
0.4942,0.5332,0.5712,0.5952,0.6374,0.7142000000000001,0.7306,0.8042,0.8808,0.8846
0.4946,0.5602,0.6448,0.7194,0.7996,0.8514,0.8958,0.9206,0.9452,0.9566
0.5044,0.5044,0.5044,0.5044,0.5044,0.5044,0.5044,0.5044,0.5044,0.5044
0.4896,0.496,0.5066,0.5068,0.4986,0.5062,0.4962,0.5026,0.5112,0.507
0.4984,0.5334,0.5554,0.5678,0.5846,0.5918,0.5918,0.5906,0.5928,0.5928
0.4864,0.502,0.5126,0.5036,0.5044,0.5024,0.5056,0.5086,0.5006,0.5058
0.5,0.5458,0.5826,0.631,0.6694,0.7458,0.808,0.8776,0.9394,0.9594
0.4926,0.5226,0.5112,0.5142,0.5054,0.4984,0.5268,0.525,0.5234,0.541
0.4998,0.6002,0.7,0.78,0.82,0.8592,0.9,0.9006,0.904,0.9148000000000001
0.5104,0.5154,0.5212,0.5172,0.5326,0.5492,0.5636,0.5652,0.565,0.567
0.4962,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502,0.502
0.4978,0.5934,0.6496,0.7008,0.7276,0.7544,0.7622,0.7714,0.7768,0.7888000000000001
0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032
0.5042,0.5156,0.4996,0.5092,0.5026,0.5306,0.5008,0.516,0.5032,0.5084
0.5132,0.6068,0.6802,0.7244,0.754,0.7706,0.788,0.7954,0.8072,0.8148
0.4958,0.6016,0.6908,0.76,0.8054,0.8444,0.8726,0.8768,0.8944,0.8948
0.4974,0.502,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032
0.5028,0.51,0.5124,0.5124,0.5124,0.5124,0.5124,0.5124,0.5124,0.5124
0.492,0.591,0.6664,0.722,0.7422,0.7698,0.784,0.8036,0.8054,0.8136
0.4968,0.5022,0.5044,0.5128,0.52,0.5134,0.5294,0.5008,0.5218,0.5204
0.4982,0.54,0.5758,0.6312,0.7096,0.7498,0.8224,0.8842,0.9082,0.9466
0.4942,0.5006,0.5122,0.4996,0.5146,0.5164,0.501,0.4976,0.4984,0.5032
0.4978,0.5514,0.5758,0.581,0.5856,0.5856,0.5856,0.5856,0.5856,0.5856
0.5044,0.5062,0.5178,0.5174,0.511,0.5234,0.4982,0.5058,0.5076,0.5232
0.4838,0.5262,0.5094,0.5084,0.487,0.5262,0.5238,0.512,0.4884,0.5054
0.4854,0.4948,0.531,0.5084,0.521,0.5094,0.5064,0.5202,0.5162,0.5014
0.481,0.5434,0.6398,0.7136,0.7998,0.8238,0.8528,0.9026,0.9284,0.9434
0.5122,0.507,0.5118,0.544,0.5448,0.5732,0.5836,0.573,0.5928,0.6192
0.4862,0.5186,0.5262,0.517,0.4992,0.4926,0.5152,0.5062,0.5048,0.5028
0.4918,0.516,0.5418,0.5574,0.5654,0.5748,0.5792,0.5824,0.5846,0.5876
0.4976,0.5002,0.5002,0.5002,0.5002,0.5002,0.5002,0.5002,0.5002,0.5002
0.4888,0.498,0.5028,0.504,0.504,0.504,0.504,0.504,0.504,0.504
0.4972,0.6198,0.7126,0.771,0.8150000000000001,0.8474,0.8668,0.8674,0.8768,0.89
0.488,0.579,0.6736,0.76,0.8534,0.9,0.9186,0.9402,0.9436,0.9408
0.4928,0.4986,0.4986,0.4986,0.4986,0.4986,0.4986,0.4986,0.4986,0.4986
0.4898,0.5066,0.5184,0.5262,0.5422,0.5504,0.5482,0.537,0.536,0.542
0.4956,0.5288,0.553,0.5616,0.5718,0.5736,0.5752,0.577,0.5802,0.5802
0.4946,0.5776,0.6916,0.778,0.8576,0.9236,0.9402,0.9484,0.948,0.9548
0.4994,0.5998,0.6898,0.7562,0.7966,0.8458,0.867,0.8726,0.8782,0.8902
0.4862,0.5722,0.655,0.7228,0.742,0.768,0.7832,0.7858,0.7858,0.7858
