0,1,2,3,4,5,6,7,8,9
0.4968,0.5024,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032,0.5032
0.4934,0.5554,0.6592,0.7224,0.8200000000000001,0.8668,0.9064,0.9378,0.944,0.962
0.493,0.5454,0.5678,0.5878,0.606,0.6104,0.6156,0.6156,0.6156,0.6156
0.5002,0.5078,0.506,0.5104,0.5034,0.5184,0.5142,0.5198,0.5158,0.5134
0.5098,0.4936,0.511,0.5148,0.4972,0.5074,0.514,0.5006,0.491,0.5174
0.5105999999999999,0.51,0.5208,0.509,0.5048,0.515,0.5014,0.5082,0.5194,0.498
0.4826,0.5794,0.6784,0.7274,0.7746,0.806,0.8494,0.8772,0.8822,0.8866
0.5058,0.5214,0.5924,0.6296,0.6918,0.7322,0.7892,0.845,0.8904,0.932
0.504,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064,0.5064
0.49219999999999997,0.5134,0.5056,0.513,0.5146,0.5226,0.5074,0.5038,0.502,0.5202
0.4842,0.5738,0.6452,0.7264,0.7632,0.7898000000000001,0.8092,0.8372,0.8576,0.8654000000000001
0.4878,0.5085999999999999,0.5164,0.5176,0.5176,0.5176,0.5176,0.5176,0.5176,0.5176
0.4992,0.5382,0.546,0.5786,0.6218,0.6622,0.712,0.785,0.8308,0.8526
0.4952,0.4994,0.4988,0.52,0.5052,0.5112,0.5212,0.5028,0.5128,0.5126
0.4906,0.5192,0.507,0.4996,0.513,0.5066,0.5112,0.5124,0.5108,0.4952
0.5064,0.512,0.4976,0.4978,0.5078,0.4986,0.5316,0.508,0.5062,0.4926
0.5072,0.5174,0.5196,0.5204,0.5204,0.5204,0.5204,0.5204,0.5204,0.5204
0.4996,0.5068,0.5068,0.5068,0.5068,0.5068,0.5068,0.5068,0.5068,0.5068
0.486,0.5888,0.7042,0.789,0.8362,0.8714,0.8958,0.9006,0.9024,0.9052
0.5018,0.5636,0.6686,0.7474,0.8138,0.8906000000000001,0.9056,0.9256,0.928,0.9436
0.5115999999999999,0.615,0.7236,0.8126,0.867,0.8646,0.8886000000000001,0.905,0.9064,0.9118
0.5028,0.5632,0.5786,0.5908,0.5986,0.6008,0.6072,0.6076,0.6104,0.6104
0.5105999999999999,0.6262,0.7032,0.8042,0.8170000000000001,0.8714,0.8854,0.901,0.9088,0.9102
0.5168,0.5242,0.502,0.5108,0.5172,0.5008,0.5194,0.5256,0.5136,0.5308
0.5058,0.6074,0.7072,0.783,0.848,0.879,0.8926,0.8946,0.897,0.9038
0.496,0.496,0.496,0.496,0.496,0.496,0.496,0.496,0.496,0.496
0.4822,0.5004,0.532,0.512,0.5002,0.5032,0.4854,0.516,0.5216,0.5038
0.4948,0.5826,0.6388,0.6806,0.7144,0.7252,0.7484,0.7554,0.7604,0.7678
0.4914,0.4914,0.4914,0.4914,0.4914,0.4914,0.4914,0.4914,0.4914,0.4914
0.5048,0.5112,0.5112,0.5112,0.5112,0.5112,0.5112,0.5112,0.5112,0.5112
0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836
0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748,0.4748
0.4906,0.5122,0.5085999999999999,0.5105999999999999,0.5038,0.5148,0.5252,0.5304,0.54,0.5572
0.484,0.5082,0.5172,0.5434,0.5578,0.5514,0.564,0.587,0.5832,0.6034
0.4884,0.5276,0.528,0.5236,0.5434,0.5366,0.529,0.5172,0.5178,0.527
0.4968,0.5158,0.4964,0.5218,0.5044,0.5092,0.5088,0.5084,0.4988,0.4958
