0,1,2,3,4,5,6,7,8,9
0.5024,0.5254,0.558,0.5934,0.6556,0.7176,0.7468,0.8078,0.8734000000000001,0.93
0.4942,0.4978,0.4982,0.4982,0.4982,0.4982,0.4982,0.4982,0.4982,0.4982
0.5052,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058
0.5098,0.549,0.5594,0.6314,0.6752,0.7548,0.8178,0.8786,0.9222,0.948
0.49,0.519,0.569,0.6066,0.6512,0.7236,0.7902,0.8498,0.8832,0.9102
0.5064,0.5738,0.6272,0.7144,0.7742,0.857,0.89,0.908,0.9176,0.9234
0.506,0.5078,0.5178,0.5182,0.5024,0.5126,0.496,0.503,0.514,0.516
0.5026,0.5914,0.6566,0.7052,0.7358,0.765,0.777,0.7858,0.7948,0.8004
0.4878,0.51,0.5224,0.5314,0.5318,0.5344,0.536,0.536,0.536,0.536
0.5072,0.5266,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312
0.5026,0.5212,0.523,0.523,0.523,0.523,0.523,0.523,0.523,0.523
0.5052,0.5964,0.648,0.7042,0.7418,0.7594,0.7788,0.797,0.8102,0.8126
0.4954,0.4996,0.5134,0.522,0.5044,0.5146,0.5232,0.5178,0.5324,0.5494
0.485,0.5688,0.6422,0.732,0.8216,0.8738,0.8952,0.9284,0.9374,0.952
0.5014,0.5814,0.6574,0.7068,0.7214,0.7576,0.7752,0.7818,0.7816,0.7928
0.5058,0.4878,0.5078,0.5272,0.5138,0.5236,0.504,0.495,0.5084,0.5256
0.4926,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952
0.4878,0.5946,0.6962,0.7532,0.7984,0.8338,0.8488,0.8782,0.8906000000000001,0.9016
0.5042,0.4982,0.5092,0.5054,0.5095999999999999,0.4966,0.51,0.5282,0.5262,0.526
0.49119999999999997,0.521,0.544,0.5574,0.5686,0.5708,0.5748,0.5782,0.5782,0.5782
0.4876,0.49119999999999997,0.49119999999999997,0.49119999999999997,0.49119999999999997,0.49119999999999997,0.49119999999999997,0.49119999999999997,0.49119999999999997,0.49119999999999997
0.501,0.5115999999999999,0.5052,0.4998,0.5152,0.5174,0.5268,0.5342,0.5608,0.5732
0.4882,0.499,0.5026,0.5026,0.5026,0.5026,0.5026,0.5026,0.5026,0.5026
0.5105999999999999,0.4888,0.4844,0.525,0.5258,0.5048,0.511,0.5068,0.495,0.5074
0.502,0.6004,0.6618,0.7274,0.756,0.7668,0.7792,0.7894,0.7978,0.8024
0.5098,0.5326,0.5346,0.5176,0.5296,0.524,0.5426,0.5502,0.5732,0.5716
0.4968,0.5052,0.5066,0.5066,0.5066,0.5066,0.5066,0.5066,0.5066,0.5066
0.4978,0.5128,0.5357999999999999,0.5512,0.5384,0.535,0.5306,0.5412,0.5572,0.5614
0.4936,0.5174,0.5146,0.5014,0.5066,0.5206,0.5142,0.51,0.5,0.5126
0.4942,0.553,0.6562,0.7512,0.8346,0.8796,0.9112,0.9314,0.9492,0.9596
0.5036,0.509,0.4964,0.513,0.507,0.513,0.504,0.5144,0.5192,0.5004
0.4916,0.4916,0.4916,0.4916,0.4916,0.4916,0.4916,0.4916,0.4916,0.4916
0.5204,0.5294,0.5318,0.526,0.5654,0.5734,0.5668,0.5818,0.5758,0.5904
0.4972,0.6026,0.7082,0.7428,0.782,0.8216,0.8494,0.8616,0.8664,0.8748
0.5228,0.5726,0.594,0.6098,0.6216,0.624,0.624,0.624,0.624,0.624
0.5026,0.5072,0.5244,0.5074,0.511,0.534,0.5085999999999999,0.5058,0.5206,0.5204
0.527,0.5386,0.5816,0.6368,0.724,0.7476,0.8088,0.8628,0.9178000000000001,0.9524
0.4976,0.5314,0.5446,0.5492,0.5562,0.5586,0.5586,0.5586,0.5586,0.5586
0.49979999999999997,0.6068,0.6910000000000001,0.764,0.809,0.855,0.8756,0.8976,0.9068,0.9112
0.499,0.513,0.5138,0.5158,0.5174,0.519,0.519,0.519,0.519,0.519
0.5086,0.5928,0.6858,0.776,0.8398,0.8964,0.898,0.9244,0.9408,0.943
0.5044,0.5156,0.5196,0.5074,0.505,0.5102,0.5094,0.514,0.5002,0.4968
0.4812,0.514,0.543,0.5982,0.639,0.737,0.7686000000000001,0.861,0.8908,0.9134
0.509,0.5392,0.5678,0.5842,0.5992,0.601,0.6072,0.6134000000000001,0.6148,0.6148
0.4968,0.5312,0.5782,0.5926,0.6734,0.7322,0.77,0.8374,0.8734,0.923
0.5072,0.556,0.5854,0.6396,0.6966,0.7418,0.801,0.8402000000000001,0.895,0.9354
0.4986,0.521,0.529,0.5594,0.595,0.6424,0.6836,0.7286,0.7972,0.8458
0.5062,0.543,0.5648,0.5714,0.574,0.5776,0.5774,0.5816,0.5844,0.5844
0.4892,0.5234,0.5386,0.5534,0.5608,0.5652,0.5702,0.5738,0.5734,0.5772
0.4934,0.5102,0.5192,0.5278,0.5314,0.5174,0.5434,0.5599999999999999,0.549,0.569
0.4856,0.4964,0.5118,0.4958,0.4958,0.5072,0.5208,0.5104,0.5138,0.5146
0.4974,0.574,0.6768,0.7734,0.8638,0.9082,0.9342,0.9596,0.9646,0.9726
0.502,0.5838,0.6444,0.687,0.7124,0.741,0.7566,0.7676,0.7704,0.7758
0.5044,0.5224,0.5264,0.5264,0.5264,0.5264,0.5264,0.5264,0.5264,0.5264
0.4928,0.5444,0.5672,0.6052,0.6616,0.7212,0.769,0.8176,0.8918,0.934
0.508,0.4966,0.516,0.4894,0.5176,0.5166,0.5118,0.509,0.5092,0.5034
0.4864,0.5276,0.5486,0.559,0.5608,0.5628,0.5628,0.5628,0.5628,0.5628
0.501,0.5894,0.6818,0.7692,0.8256,0.8826,0.9032,0.912,0.9228,0.9372
0.4906,0.5684,0.6424,0.685,0.706,0.7298,0.7316,0.7386,0.7424,0.7616
0.489,0.5904,0.6924,0.7908000000000001,0.8372,0.8646,0.8808,0.8894,0.8952,0.9044
0.5012,0.5332,0.5738,0.6092,0.663,0.7212000000000001,0.7584,0.7878000000000001,0.843,0.8766
0.5002,0.5014,0.5014,0.5014,0.5014,0.5014,0.5014,0.5014,0.5014,0.5014
0.5054,0.5766,0.6328,0.6758,0.7116,0.7186,0.7278,0.743,0.7484,0.7526
0.494,0.5108,0.5162,0.5302,0.5514,0.566,0.5798,0.5886,0.5654,0.5588
0.518,0.5894,0.649,0.7256,0.808,0.8588,0.898,0.9228,0.937,0.9334
0.5128,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.496,0.4998,0.4998,0.4998,0.4998,0.4998,0.4998,0.4998,0.4998,0.4998
0.5132,0.5462,0.566,0.5786,0.5874,0.5902,0.5902,0.5902,0.5902,0.5902
0.5006,0.5006,0.5006,0.5006,0.5006,0.5006,0.5006,0.5006,0.5006,0.5006
0.5064,0.5596,0.5916,0.601,0.6012,0.6012,0.6012,0.6012,0.6012,0.6012
0.491,0.5298,0.5422,0.5508,0.5658,0.5654,0.5648,0.5822,0.591,0.6024
0.5084,0.603,0.6754,0.7284,0.7482,0.7932,0.8078,0.8088,0.8076,0.8172
0.4992,0.506,0.5262,0.524,0.5272,0.5426,0.5322,0.537,0.5522,0.5476
0.505,0.4934,0.509,0.5154,0.5198,0.508,0.517,0.4962,0.507,0.5026
0.4936,0.5904,0.6514,0.6996,0.7138,0.7344,0.7484,0.7558,0.7588,0.7732
0.5046,0.58,0.6644,0.7284,0.8062,0.8358,0.8958,0.9376,0.9566,0.9634
0.5094,0.5348,0.5088,0.5012,0.5188,0.5084,0.531,0.49,0.49119999999999997,0.4982
0.4918,0.5154,0.5054,0.5226,0.5006,0.5056,0.5088,0.5064,0.5158,0.5128
0.5078,0.5214,0.5714,0.6098,0.677,0.7124,0.7688,0.8048,0.8748,0.9114
0.493,0.5014,0.5026,0.5026,0.5026,0.5026,0.5026,0.5026,0.5026,0.5026
0.4936,0.5646,0.6522,0.7406,0.8312,0.8688,0.8872,0.9224,0.9324,0.9306
0.5206,0.5228,0.5182,0.516,0.525,0.5214,0.5334,0.5086,0.5188,0.5242
0.496,0.5332,0.553,0.5902,0.6524,0.7034,0.764,0.7992,0.8722,0.918
0.5032,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058,0.5058
0.4974,0.599,0.7062,0.7524,0.8004,0.8282,0.8558,0.876,0.875,0.883
0.4822,0.5682,0.6702,0.723,0.7966,0.8426,0.9134,0.934,0.9466,0.9474
0.4926,0.5032,0.5026,0.5442,0.535,0.538,0.5532,0.5654,0.56,0.5718
0.4936,0.5044,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052
0.5162,0.606,0.6732,0.6986,0.7366,0.7574,0.7558,0.7646000000000001,0.769,0.77
0.4818,0.5018,0.5126,0.5074,0.5264,0.509,0.509,0.4916,0.4934,0.5012
0.5026,0.495,0.5144,0.501,0.5054,0.515,0.5108,0.4948,0.5084,0.5072
0.4904,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046,0.5046
0.4988,0.5056,0.5032,0.5134,0.5172,0.5038,0.525,0.5098,0.499,0.5148
0.4882,0.5628,0.6334,0.6890000000000001,0.717,0.7384000000000001,0.7526,0.7582,0.7638,0.764
0.49119999999999997,0.5024,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505
0.5022,0.6088,0.7426,0.8408,0.8734,0.8968,0.917,0.9228,0.9288,0.9226
0.4976,0.5026,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042
0.4868,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898
0.506,0.5696,0.697,0.7954,0.8162,0.8822,0.919,0.932,0.9508,0.9556
0.5104,0.518,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521
