0,1,2,3,4,5,6,7,8,9
0.493,0.5138,0.5086,0.5276,0.5062,0.5068,0.5102,0.519,0.509,0.5095999999999999
0.5118,0.5396,0.5828,0.6216,0.6654,0.7332,0.7952,0.8408,0.877,0.9122
0.5085999999999999,0.5168,0.5168,0.5168,0.5168,0.5168,0.5168,0.5168,0.5168,0.5168
0.5008,0.593,0.6514,0.7012,0.7472,0.7628,0.7958,0.7956,0.8084,0.8084
0.4948,0.5066,0.4966,0.53,0.5004,0.5152,0.521,0.5054,0.5276,0.496
0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902,0.4902
0.49119999999999997,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926
0.5004,0.6072,0.6904,0.755,0.8088,0.852,0.87,0.8834,0.898,0.896
0.5002,0.5048,0.5132,0.51,0.5048,0.5056,0.5056,0.5126,0.5148,0.5102
0.5126,0.5146,0.5146,0.5146,0.5146,0.5146,0.5146,0.5146,0.5146,0.5146
0.49119999999999997,0.5036,0.5062,0.5158,0.5162,0.5016,0.5082,0.514,0.5222,0.5072
0.5114,0.5458,0.5582,0.5872,0.6318,0.6924,0.719,0.7784,0.8574,0.8934
0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485,0.485
0.499,0.5058,0.5066,0.5066,0.5066,0.5066,0.5066,0.5066,0.5066,0.5066
0.4938,0.502,0.5126,0.5164,0.5184,0.5184,0.5184,0.5184,0.5184,0.5184
0.519,0.5198,0.5198,0.5198,0.5198,0.5198,0.5198,0.5198,0.5198,0.5198
0.4844,0.549,0.6122,0.6386000000000001,0.667,0.6888,0.7094,0.7178,0.7416,0.7622
0.492,0.512,0.5242,0.5242,0.5242,0.5242,0.5242,0.5242,0.5242,0.5242
0.476,0.4882,0.5176,0.5028,0.5042,0.5006,0.5102,0.4972,0.499,0.5136
0.5176,0.5058,0.5105999999999999,0.5154,0.5105999999999999,0.52,0.4936,0.5102,0.5154,0.4968
0.502,0.5088,0.5115999999999999,0.5115999999999999,0.5115999999999999,0.5115999999999999,0.5115999999999999,0.5115999999999999,0.5115999999999999,0.5115999999999999
0.48919999999999997,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934,0.4934
0.4876,0.497,0.499,0.4904,0.5095999999999999,0.512,0.5084,0.504,0.5098,0.5016
0.5002,0.5094,0.5078,0.5144,0.504,0.5114,0.5038,0.5182,0.5124,0.5186
0.5046,0.5944,0.677,0.7438,0.8208,0.8646,0.904,0.9184,0.9246,0.9198
0.5048,0.6332,0.725,0.77,0.8096,0.8566,0.8654000000000001,0.8774,0.8986,0.9064
0.5054,0.5122,0.5128,0.512,0.5004,0.5184,0.5064,0.5066,0.509,0.5134
0.4962,0.4978,0.5108,0.508,0.5226,0.531,0.5442,0.5609999999999999,0.5474,0.5786
0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896
0.4992,0.6128,0.7028,0.7828,0.8194,0.8496,0.8614,0.881,0.8854,0.8982
0.4798,0.6018,0.6938,0.7548,0.8122,0.8424,0.8614,0.8776,0.8772,0.883
0.5012,0.5132,0.5082,0.5018,0.5078,0.5115999999999999,0.4974,0.5118,0.5232,0.5154
0.5088,0.5082,0.5064,0.5024,0.4954,0.4988,0.5154,0.5072,0.5234,0.5208
0.5272,0.624,0.7114,0.7866,0.8164,0.8384,0.845,0.8564,0.8594,0.866
0.5082,0.5296,0.5378,0.5378,0.5378,0.5378,0.5378,0.5378,0.5378,0.5378
0.5068,0.5362,0.5706,0.606,0.6614,0.727,0.7936,0.8362,0.8824,0.9234
0.4992,0.5892,0.6456,0.6742,0.716,0.7254,0.7558,0.7622,0.7658,0.7814
0.5138,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515
