0,1,2,3,4,5,6,7,8,9
0.493,0.588,0.6896,0.7462,0.802,0.8692,0.8958,0.92,0.937,0.9488
0.5002,0.4994,0.511,0.5064,0.5138,0.507,0.5132,0.501,0.5142,0.506
0.4838,0.4952,0.5092,0.5232,0.4974,0.5088,0.5088,0.4958,0.513,0.5046
0.49,0.5234,0.5085999999999999,0.5112,0.4998,0.5006,0.5184,0.5138,0.4994,0.5084
0.479,0.5034,0.5176,0.5042,0.5048,0.498,0.5156,0.5212,0.5146,0.5254
0.511,0.5522,0.5688,0.5802,0.5932,0.5946,0.6004,0.601,0.601,0.601
0.4944,0.4944,0.4944,0.4944,0.4944,0.4944,0.4944,0.4944,0.4944,0.4944
0.5012,0.5836,0.6436,0.6858,0.724,0.7654,0.7808,0.7862,0.8094,0.8322
0.5042,0.518,0.5688,0.5622,0.628,0.6688,0.7618,0.7726000000000001,0.8528,0.9
0.5012,0.5482,0.559,0.5958,0.6514,0.699,0.7538,0.8034,0.8734,0.93
0.4944,0.6232,0.7142000000000001,0.7834,0.8242,0.8556,0.8648,0.8834,0.8906,0.8906
0.5146,0.6332,0.6956,0.7604,0.7982,0.8338,0.8476,0.863,0.8736,0.8796
0.4938,0.4966,0.4982,0.4982,0.4982,0.4982,0.4982,0.4982,0.4982,0.4982
0.5296,0.5142,0.5148,0.5204,0.5356,0.529,0.5284,0.5346,0.556,0.5484
0.4974,0.591,0.681,0.7654,0.8246,0.8366,0.8436,0.851,0.8654,0.8702
0.4938,0.4962,0.4962,0.4962,0.4962,0.4962,0.4962,0.4962,0.4962,0.4962
0.503,0.5196,0.5862,0.6424,0.668,0.7616,0.8158,0.8698,0.9232,0.9398
0.49219999999999997,0.5712,0.6384,0.7148,0.7992,0.8482,0.8706,0.897,0.916,0.9262
0.4976,0.5776,0.627,0.6784,0.6974,0.7272,0.7436,0.7488,0.7518,0.7542
0.4944,0.4976,0.4992,0.4992,0.5012,0.5012,0.5012,0.5012,0.5012,0.5012
0.4798,0.4854,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872,0.4872
0.4896,0.585,0.635,0.6792,0.7074,0.7364,0.746,0.7594,0.769,0.781
0.4944,0.6034,0.706,0.758,0.7938000000000001,0.8288,0.849,0.861,0.865,0.865
0.4862,0.5162,0.5838,0.5978,0.636,0.6654,0.7352,0.774,0.8336,0.8792
0.5086,0.5504,0.5764,0.6272,0.6676,0.701,0.7898000000000001,0.8298,0.8946000000000001,0.9296
0.5068,0.502,0.5054,0.5238,0.5012,0.5244,0.498,0.5046,0.511,0.5075999999999999
0.51,0.5208,0.5242,0.5494,0.5662,0.5858,0.5954,0.5968,0.5964,0.592
0.502,0.5222,0.5262,0.5258,0.5298,0.5298,0.5298,0.5298,0.5298,0.5298
0.4972,0.5748,0.6426,0.7132000000000001,0.7724,0.823,0.8714,0.8974,0.924,0.9334
0.494,0.5314,0.539,0.5488,0.5582,0.5594,0.5619999999999999,0.5636,0.5636,0.5636
0.4992,0.5654,0.6382,0.7342,0.8014,0.8688,0.9136,0.931,0.943,0.9524
0.494,0.5302,0.5734,0.627,0.6598,0.7332,0.7838,0.8262,0.8746,0.9136
0.4958,0.5184,0.5152,0.5114,0.5278,0.5218,0.5138,0.5105999999999999,0.4994,0.507
0.5016,0.606,0.683,0.7706000000000001,0.8092,0.8432000000000001,0.8546,0.8616,0.8658,0.875
0.4954,0.5826,0.6372,0.6686,0.6946,0.7148,0.7256,0.737,0.7436,0.7508
0.5208,0.5136,0.5012,0.5115999999999999,0.5248,0.5026,0.5054,0.5152,0.5184,0.5104
0.5084,0.52,0.5572,0.592,0.645,0.703,0.7748,0.8238,0.8982,0.9614
0.4968,0.5602,0.6684,0.7386,0.804,0.859,0.9074,0.9288,0.9338,0.9398
0.4724,0.4898,0.513,0.5038,0.5298,0.5246,0.5364,0.5336,0.5462,0.5347999999999999
0.495,0.5752,0.627,0.6742,0.6968,0.7264,0.7464,0.7532,0.7698,0.7716
0.5012,0.5934,0.6748,0.7434000000000001,0.8212,0.8706,0.8854,0.9296,0.944,0.952
0.5066,0.5002,0.5132,0.5148,0.5092,0.517,0.5032,0.5084,0.5088,0.5122
0.493,0.5194,0.5538,0.5508,0.5724,0.6118,0.6572,0.7046,0.7606,0.8234
0.492,0.5132,0.5064,0.5174,0.5416,0.5322,0.5232,0.5452,0.5428,0.536
0.4854,0.4854,0.4854,0.4854,0.4854,0.4854,0.4854,0.4854,0.4854,0.4854
0.5064,0.5704,0.6494,0.729,0.8274,0.8636,0.9094,0.9282,0.9408,0.937
0.5094,0.5614,0.5972,0.6054,0.616,0.6176,0.626,0.6252,0.6252,0.6252
0.5004,0.5292,0.545,0.5542,0.559,0.559,0.559,0.559,0.559,0.559
0.4914,0.5666,0.6236,0.6746,0.713,0.7242,0.7392,0.7466,0.7512,0.752
0.5022,0.5178,0.5132,0.5216,0.5256,0.5302,0.5192,0.5198,0.496,0.5234
0.4914,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942
0.5084,0.6218,0.7074,0.769,0.8034,0.8404,0.8546,0.8672,0.88,0.8892
0.4972,0.6202,0.704,0.7658,0.8082,0.8324,0.8472,0.852,0.8594,0.8682
0.486,0.5174,0.5026,0.495,0.5126,0.508,0.5336,0.5238,0.5114,0.5032
0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491
0.4876,0.5004,0.5104,0.5166,0.5094,0.5222,0.5068,0.5098,0.523,0.5168
0.4838,0.5654,0.6372,0.6744,0.7202,0.7614,0.7666000000000001,0.787,0.7924,0.8036
0.497,0.6232,0.7288,0.7826,0.8398,0.869,0.8762,0.885,0.8984,0.8984
0.5222,0.5609999999999999,0.5828,0.6016,0.6132,0.6186,0.6222,0.6282,0.6314,0.6334
0.5108,0.5474,0.572,0.6256,0.6758,0.7332,0.8056,0.858,0.9104,0.9434
0.507,0.4992,0.5105999999999999,0.5026,0.52,0.5018,0.5006,0.5214,0.5202,0.5102
0.5018,0.5018,0.5018,0.5018,0.5018,0.5018,0.5018,0.5018,0.5018,0.5018
0.5,0.5188,0.5158,0.4978,0.5008,0.5032,0.4984,0.5082,0.513,0.4934
0.5006,0.5284,0.551,0.5724,0.5796,0.5892,0.5932,0.5956,0.5976,0.5976
