-1.124593377113342285e+00,-8.595940470695495605e-01,-2.185643672943115234e+00
-7.120622396469116211e-01,-9.023323059082031250e-01,-1.663969755172729492e+00
-1.127132415771484375e+00,-8.533844947814941406e-01,-2.203991889953613281e+00
-1.136281609535217285e+00,-8.670081496238708496e-01,-2.210953712463378906e+00
-1.098450779914855957e+00,-8.248512744903564453e-01,-2.158874034881591797e+00
-1.121668815612792969e+00,-8.573178052902221680e-01,-2.180002689361572266e+00
6.949053287506103516e+00,-8.197595596313476562e+00,7.858165740966796875e+00
-1.139873981475830078e+00,-8.684599995613098145e-01,-2.220091342926025391e+00
-1.122173309326171875e+00,-8.579899072647094727e-01,-2.180516481399536133e+00
-1.129041910171508789e+00,-8.624212145805358887e-01,-2.195267915725708008e+00
6.955304145812988281e+00,-8.226076126098632812e+00,7.866540908813476562e+00
-1.123904585838317871e+00,-8.595274090766906738e-01,-2.183543682098388672e+00
-1.105695128440856934e+00,-8.327314257621765137e-01,-2.169163465499877930e+00
-1.042812943458557129e+00,-7.748805284500122070e-01,-2.062513351440429688e+00
-1.120484590530395508e+00,-8.567293286323547363e-01,-2.177170991897583008e+00
-1.083519339561462402e+00,-8.112484812736511230e-01,-2.133329391479492188e+00
6.953197479248046875e+00,-8.210866928100585938e+00,7.862819194793701172e+00
-1.131559729576110840e+00,-8.575782775878906250e-01,-2.211302042007446289e+00
-1.136649370193481445e+00,-8.671987652778625488e-01,-2.211820363998413086e+00
-1.127138137817382812e+00,-8.610398769378662109e-01,-2.191430807113647461e+00
6.955424308776855469e+00,-8.270561218261718750e+00,7.870754241943359375e+00
-1.125578403472900391e+00,-8.601669669151306152e-01,-2.187861919403076172e+00
6.952400207519531250e+00,-8.202299118041992188e+00,7.861605644226074219e+00
6.955054283142089844e+00,-8.235915184020996094e+00,7.867073535919189453e+00
6.955949306488037109e+00,-8.238120079040527344e+00,7.867959976196289062e+00
-1.127877712249755859e+00,-8.615790009498596191e-01,-2.192917108535766602e+00
6.956000328063964844e+00,-8.254313468933105469e+00,7.869742870330810547e+00
-1.125798821449279785e+00,-8.515357971191406250e-01,-2.202751398086547852e+00
6.956990242004394531e+00,-8.256902694702148438e+00,7.870922088623046875e+00
-1.138309121131896973e+00,-8.681171536445617676e-01,-2.215635061264038086e+00
-1.127517461776733398e+00,-8.615498542785644531e-01,-2.191809892654418945e+00
-1.113988637924194336e+00,-8.517045974731445312e-01,-2.164590597152709961e+00
-1.138184189796447754e+00,-8.649626970291137695e-01,-2.220417499542236328e+00
-1.138046979904174805e+00,-8.648166060447692871e-01,-2.220217466354370117e+00
-1.138873457908630371e+00,-8.652874827384948730e-01,-2.222094774246215820e+00
6.955198287963867188e+00,-8.221047401428222656e+00,7.865747451782226562e+00
-1.139148950576782227e+00,-8.667009472846984863e-01,-2.220655918121337891e+00
-1.070417284965515137e+00,-7.990204691886901855e-01,-2.111394405364990234e+00
-1.135747313499450684e+00,-8.665401339530944824e-01,-2.210009098052978516e+00
-1.118699431419372559e+00,-8.553447723388671875e-01,-2.173719644546508789e+00
-1.122861862182617188e+00,-8.584242463111877441e-01,-2.182011842727661133e+00
-1.131146073341369629e+00,-8.573666214942932129e-01,-2.210323095321655273e+00
-1.137797713279724121e+00,-8.671777248382568359e-01,-2.215538263320922852e+00
-1.126237392425537109e+00,-8.608707785606384277e-01,-2.188819408416748047e+00
-1.124433159828186035e+00,-8.594735264778137207e-01,-2.185328006744384766e+00
-1.115968108177185059e+00,-8.532497882843017578e-01,-2.168401002883911133e+00
-1.070481896400451660e+00,-7.997875809669494629e-01,-2.110341548919677734e+00
-1.112330794334411621e+00,-8.505522608757019043e-01,-2.161165714263916016e+00
-1.134534597396850586e+00,-8.660345673561096191e-01,-2.206949472427368164e+00
-1.138818860054016113e+00,-8.669496178627014160e-01,-2.219188690185546875e+00
-1.140059232711791992e+00,-8.679532408714294434e-01,-2.221518278121948242e+00
6.955535411834716797e+00,-8.229140281677246094e+00,7.866866588592529297e+00
6.957325458526611328e+00,-8.245273590087890625e+00,7.870099067687988281e+00
-1.130093812942504883e+00,-8.630029559135437012e-01,-2.197686195373535156e+00
-1.128987908363342285e+00,-8.622274994850158691e-01,-2.195412874221801758e+00
6.956332206726074219e+00,-8.245567321777343750e+00,7.869366645812988281e+00
6.956336498260498047e+00,-8.263052940368652344e+00,7.870962142944335938e+00
-1.124206542968750000e+00,-8.593481779098510742e-01,-2.184806823730468750e+00
-1.138681173324584961e+00,-8.677675724029541016e-01,-2.217403173446655273e+00
-1.140473127365112305e+00,-8.677855730056762695e-01,-2.223121643066406250e+00
-1.136789560317993164e+00,-8.631742596626281738e-01,-2.218883275985717773e+00
6.916734218597412109e+00,-8.078817367553710938e+00,7.815705776214599609e+00
6.957168102264404297e+00,-8.247935295104980469e+00,7.870336532592773438e+00
-1.116637706756591797e+00,-8.538326621055603027e-01,-2.169590711593627930e+00
6.956889629364013672e+00,-8.257591247558593750e+00,7.870969772338867188e+00
-1.129155635833740234e+00,-8.625870943069458008e-01,-2.195360183715820312e+00
6.957150459289550781e+00,-8.244294166564941406e+00,7.869956970214843750e+00
6.957332134246826172e+00,-8.251330375671386719e+00,7.870719909667968750e+00
6.956928253173828125e+00,-8.246737480163574219e+00,7.869847297668457031e+00
6.823776245117187500e+00,-7.857349395751953125e+00,7.706855773925781250e+00
-1.119865417480468750e+00,-8.453537225723266602e-01,-2.193876981735229492e+00
6.955780029296875000e+00,-8.255398750305175781e+00,7.869672298431396484e+00
6.956251144409179688e+00,-8.247342109680175781e+00,7.869266510009765625e+00
-1.135827064514160156e+00,-8.664807677268981934e-01,-2.210362195968627930e+00
-1.121294260025024414e+00,-8.574104309082031250e-01,-2.178648948669433594e+00
-1.137728452682495117e+00,-8.678748011589050293e-01,-2.214170694351196289e+00
6.957171440124511719e+00,-8.254647254943847656e+00,7.870939731597900391e+00
-1.124418377876281738e+00,-8.594335317611694336e-01,-2.185346126556396484e+00
6.956267356872558594e+00,-8.232487678527832031e+00,7.867774963378906250e+00
-1.048805713653564453e+00,-7.806813716888427734e-01,-2.072204828262329102e+00
-1.069730877876281738e+00,-7.985536456108093262e-01,-2.109960079193115234e+00
-1.135235309600830078e+00,-8.616419434547424316e-01,-2.216415166854858398e+00
6.944591522216796875e+00,-8.171719551086425781e+00,7.851526737213134766e+00
-1.125608444213867188e+00,-8.602635860443115234e-01,-2.187799453735351562e+00
-1.132858991622924805e+00,-8.594217896461486816e-01,-2.212440729141235352e+00
-1.132836341857910156e+00,-8.646304607391357422e-01,-2.203809022903442383e+00
6.956939697265625000e+00,-8.256247520446777344e+00,7.870922088623046875e+00
6.954066276550292969e+00,-8.220660209655761719e+00,7.864740371704101562e+00
6.858287334442138672e+00,-7.966351032257080078e+00,7.753630638122558594e+00
6.928783893585205078e+00,-8.120862007141113281e+00,7.831531047821044922e+00
-1.138844847679138184e+00,-8.678202033042907715e-01,-2.217841386795043945e+00
-1.136043310165405273e+00,-8.667125701904296875e-01,-2.210675001144409180e+00
-8.277499079704284668e-01,-8.077171444892883301e-01,-1.769266128540039062e+00
6.955424308776855469e+00,-8.270561218261718750e+00,7.870754241943359375e+00
6.946164131164550781e+00,-8.189942359924316406e+00,7.855463027954101562e+00
-1.140013694763183594e+00,-8.675590753555297852e-01,-2.222020149230957031e+00
-1.123537421226501465e+00,-8.588931560516357422e-01,-2.183408021926879883e+00
1.832285523414611816e+00,-2.063612699508666992e+00,1.411652565002441406e+00
-1.137117147445678711e+00,-8.670910000801086426e-01,-2.213497877120971680e+00
-1.139499425888061523e+00,-8.678889274597167969e-01,-2.219828367233276367e+00
-1.013415694236755371e+00,-7.542100548744201660e-01,-2.002180337905883789e+00
6.956177711486816406e+00,-8.245647430419921875e+00,7.869081974029541016e+00
-1.115245223045349121e+00,-8.406771421432495117e-01,-2.186741113662719727e+00
-1.135318636894226074e+00,-8.659398555755615234e-01,-2.209620237350463867e+00
-1.115503668785095215e+00,-8.416056036949157715e-01,-2.186044931411743164e+00
-1.068513035774230957e+00,-7.975416183471679688e-01,-2.107716083526611328e+00
-1.123580336570739746e+00,-8.586896061897277832e-01,-2.183880567550659180e+00
6.955572128295898438e+00,-8.235217094421386719e+00,7.867448806762695312e+00
-1.139365434646606445e+00,-8.678024411201477051e-01,-2.219540596008300781e+00
-1.138409376144409180e+00,-8.681262135505676270e-01,-2.215941667556762695e+00
6.934090137481689453e+00,-8.136737823486328125e+00,7.838617324829101562e+00
6.951108455657958984e+00,-8.202820777893066406e+00,7.860108852386474609e+00
-1.135995626449584961e+00,-8.666678667068481445e-01,-2.210595607757568359e+00
-1.129598736763000488e+00,-8.629702925682067871e-01,-2.196151494979858398e+00
6.956201553344726562e+00,-8.263349533081054688e+00,7.870845794677734375e+00
-1.138250827789306641e+00,-8.671599626541137695e-01,-2.217020988464355469e+00
6.954620361328125000e+00,-8.219097137451171875e+00,7.865052700042724609e+00
6.956073760986328125e+00,-8.263673782348632812e+00,7.870741367340087891e+00
5.112555503845214844e+00,-4.418088436126708984e+00,5.544914722442626953e+00
6.951842784881591797e+00,-8.210281372070312500e+00,7.861624717712402344e+00
-1.131312847137451172e+00,-8.639810681343078613e-01,-2.199989080429077148e+00
6.956961154937744141e+00,-8.255397796630859375e+00,7.870795249938964844e+00
-1.139780879020690918e+00,-8.675772547721862793e-01,-2.221242904663085938e+00
-1.124026298522949219e+00,-8.593367934226989746e-01,-2.184247493743896484e+00
6.957154750823974609e+00,-8.253080368041992188e+00,7.870836257934570312e+00
-1.138773918151855469e+00,-8.677423596382141113e-01,-2.217741727828979492e+00
-1.118673920631408691e+00,-8.554662466049194336e-01,-2.173438310623168945e+00
-1.121271252632141113e+00,-8.574776053428649902e-01,-2.178464889526367188e+00
-1.136758327484130859e+00,-8.671167492866516113e-01,-2.212304353713989258e+00
-1.139933109283447266e+00,-8.682816028594970703e-01,-2.220574140548706055e+00
-1.124456644058227539e+00,-8.595612049102783203e-01,-2.185259103775024414e+00
6.946708679199218750e+00,-8.170934677124023438e+00,7.852942466735839844e+00
6.956459999084472656e+00,-8.249938011169433594e+00,7.869769096374511719e+00
6.957660198211669922e+00,-8.238337516784667969e+00,7.869931221008300781e+00
6.948081970214843750e+00,-8.179406166076660156e+00,7.855850219726562500e+00
-1.137366056442260742e+00,-8.673251271247863770e-01,-2.213911533355712891e+00
-1.140155792236328125e+00,-8.679574131965637207e-01,-2.221821069717407227e+00
6.956529617309570312e+00,-8.242568016052246094e+00,7.869056224822998047e+00
6.953752994537353516e+00,-8.222579002380371094e+00,7.864560604095458984e+00
-1.130377292633056641e+00,-8.564676642417907715e-01,-2.209334135055541992e+00
-1.089532375335693359e+00,-8.166631460189819336e-01,-2.143720865249633789e+00
6.956418991088867188e+00,-8.262257575988769531e+00,7.870968818664550781e+00
-1.120307683944702148e+00,-8.464159965515136719e-01,-2.193549871444702148e+00
5.523272991180419922e+00,-5.125961303710937500e+00,6.034871578216552734e+00
5.624420166015625000e+00,-5.677056312561035156e+00,6.237085342407226562e+00
-1.123509168624877930e+00,-8.590902686119079590e-01,-2.182993650436401367e+00
-1.126519560813903809e+00,-8.607658147811889648e-01,-2.189896821975708008e+00
6.953940868377685547e+00,-8.218699455261230469e+00,7.864412307739257812e+00
-1.139688730239868164e+00,-8.689055442810058594e-01,-2.218765020370483398e+00
6.954658508300781250e+00,-8.240015983581542969e+00,7.867208480834960938e+00
-1.118493676185607910e+00,-8.552572131156921387e-01,-2.173203468322753906e+00
-1.139440655708312988e+00,-8.674193024635314941e-01,-2.220411300659179688e+00
-1.115206837654113770e+00,-8.527448177337646484e-01,-2.166788816452026367e+00
6.957592487335205078e+00,-8.243330955505371094e+00,7.870131492614746094e+00
-1.137027502059936523e+00,-8.670037984848022461e-01,-2.213353157043457031e+00
6.957642078399658203e+00,-8.231455802917480469e+00,7.869250297546386719e+00
-1.119759678840637207e+00,-8.458313941955566406e-01,-2.192752838134765625e+00
-1.109125137329101562e+00,-8.357831239700317383e-01,-2.175151586532592773e+00
-1.137537121772766113e+00,-8.670405745506286621e-01,-2.214927911758422852e+00
6.933631896972656250e+00,-8.116896629333496094e+00,7.834641933441162109e+00
6.954398632049560547e+00,-8.215597152709960938e+00,7.864814758300781250e+00
-9.896409511566162109e-01,-7.410829067230224609e-01,-1.947487473487854004e+00
6.956576824188232422e+00,-8.262646675109863281e+00,7.871046066284179688e+00
-1.139021873474121094e+00,-8.684175014495849609e-01,-2.217427968978881836e+00
-1.075934052467346191e+00,-8.042838573455810547e-01,-2.120442152023315430e+00
6.956947326660156250e+00,-8.238787651062011719e+00,7.869129657745361328e+00
6.956492900848388672e+00,-8.252751350402832031e+00,7.870056629180908203e+00
-1.117732167243957520e+00,-8.547533750534057617e-01,-2.171589136123657227e+00
6.957095146179199219e+00,-8.253055572509765625e+00,7.870630264282226562e+00
5.201593399047851562e+00,-4.289954185485839844e+00,5.592354774475097656e+00
6.957025527954101562e+00,-8.255825996398925781e+00,7.870862960815429688e+00
-1.118433117866516113e+00,-8.551365137100219727e-01,-2.173207521438598633e+00
2.119835853576660156e+00,-2.188287973403930664e+00,1.953885793685913086e+00
-1.117436170578002930e+00,-8.542932868003845215e-01,-2.171395301818847656e+00
-1.122132062911987305e+00,-8.580084443092346191e-01,-2.180353641510009766e+00
-1.114432096481323242e+00,-8.404756784439086914e-01,-2.184463739395141602e+00
-1.139763236045837402e+00,-8.690689206123352051e-01,-2.218735694885253906e+00
-1.138524889945983887e+00,-8.655245900154113770e-01,-2.220587253570556641e+00
6.881504058837890625e+00,-8.014108657836914062e+00,7.780885219573974609e+00
-1.122055411338806152e+00,-8.577917814254760742e-01,-2.180464029312133789e+00
6.956760883331298828e+00,-8.260537147521972656e+00,7.871047496795654297e+00
