abm,k,score,labels
BR,3,0.6218
BR,4,0.5445
BR,5,0.4739
BR,6,0.3163
BR,7,0.2885
BR,8,0.2560
BR,9,0.2364
BR,10,0.2132
ECV,3,0.6034
ECV,4,0.5946
ECV,5,0.5840
ECV,6,0.5898
ECV,7,0.5281
ECV,8,0.5251
ECV,9,0.5175
ECV,10,0.5166
FF,3,0.7951
FF,4,0.7393
FF,5,0.7164
FF,6,0.6919
FF,7,0.6773
FF,8,0.6597
FF,9,0.6477
FF,10,0.6391
