-1.213638496398925781e+01,-3.684821128845214844e+00,6.962207317352294922e+00
-9.165718078613281250e+00,-2.422476053237915039e+00,5.102108955383300781e+00
-1.212009620666503906e+01,-3.661469936370849609e+00,6.944862365722656250e+00
-1.221160125732421875e+01,-3.703300476074218750e+00,7.003439903259277344e+00
-1.193577098846435547e+01,-3.593728542327880859e+00,6.834049224853515625e+00
-1.211372184753417969e+01,-3.678789615631103516e+00,6.949581623077392578e+00
2.200367927551269531e+01,7.488590717315673828e+00,1.272416877746582031e+01
-1.222918891906738281e+01,-3.704083442687988281e+00,7.011543273925781250e+00
-1.211396503448486328e+01,-3.679173469543457031e+00,6.949855327606201172e+00
-1.217406558990478516e+01,-3.694613456726074219e+00,6.983096122741699219e+00
2.198246955871582031e+01,7.501319408416748047e+00,1.271517181396484375e+01
-1.211278247833251953e+01,-3.678451538085937500e+00,6.949019908905029297e+00
-1.202160739898681641e+01,-3.619552135467529297e+00,6.883164405822753906e+00
-1.166991615295410156e+01,-3.468280315399169922e+00,6.662157535552978516e+00
-1.209582901000976562e+01,-3.674142837524414062e+00,6.939663887023925781e+00
-1.184730529785156250e+01,-3.559148788452148438e+00,6.779966354370117188e+00
2.199524307250976562e+01,7.494737148284912109e+00,1.272074127197265625e+01
-1.212599372863769531e+01,-3.663558483123779297e+00,6.948373794555664062e+00
-1.221840858459472656e+01,-3.704683780670166016e+00,7.007045745849609375e+00
-1.215900039672851562e+01,-3.690813541412353516e+00,6.974794864654541016e+00
2.193098449707031250e+01,7.519275188446044922e+00,1.269162654876708984e+01
-1.214484977722167969e+01,-3.686980724334716797e+00,6.966882228851318359e+00
2.200278663635253906e+01,7.490713119506835938e+00,1.272380256652832031e+01
2.197239875793457031e+01,7.503535747528076172e+00,1.271060848236083984e+01
2.197064590454101562e+01,7.506176471710205078e+00,1.271015167236328125e+01
-1.217200088500976562e+01,-3.694345951080322266e+00,6.982068538665771484e+00
2.195302391052246094e+01,7.512662410736083984e+00,1.270204830169677734e+01
-1.208910942077636719e+01,-3.650218009948730469e+00,6.926292896270751953e+00
2.194844818115234375e+01,7.513435363769531250e+00,1.269967651367187500e+01
-1.222811889648437500e+01,-3.706308841705322266e+00,7.012038230895996094e+00
-1.215668678283691406e+01,-3.689991950988769531e+00,6.973415851593017578e+00
-1.204087257385253906e+01,-3.659235000610351562e+00,6.908925056457519531e+00
-1.221391868591308594e+01,-3.694888114929199219e+00,7.000804901123046875e+00
-1.221095085144042969e+01,-3.694714069366455078e+00,6.999418735504150391e+00
-1.220392227172851562e+01,-3.690940856933593750e+00,6.994675636291503906e+00
2.198679161071777344e+01,7.497901439666748047e+00,1.271707439422607422e+01
-1.222788047790527344e+01,-3.701632976531982422e+00,7.009900093078613281e+00
-1.172323036193847656e+01,-3.511634826660156250e+00,6.704542636871337891e+00
-1.221286582946777344e+01,-3.703631401062011719e+00,7.004142284393310547e+00
-1.208144187927246094e+01,-3.670346260070800781e+00,6.931663036346435547e+00
-1.211957740783691406e+01,-3.680391311645507812e+00,6.952862739562988281e+00
-1.214966583251953125e+01,-3.671694755554199219e+00,6.962359905242919922e+00
-1.222297286987304688e+01,-3.703980445861816406e+00,7.008754730224609375e+00
-1.214297771453857422e+01,-3.686854839324951172e+00,6.966001033782958984e+00
-1.213311100006103516e+01,-3.683966159820556641e+00,6.960390090942382812e+00
-1.205773353576660156e+01,-3.664030075073242188e+00,6.918452262878417969e+00
-1.180379295349121094e+01,-3.529623031616210938e+00,6.747922420501708984e+00
-1.203483390808105469e+01,-3.658164978027343750e+00,6.905794620513916016e+00
-1.220652961730957031e+01,-3.702460765838623047e+00,7.000836372375488281e+00
-1.222806930541992188e+01,-3.702932834625244141e+00,7.010548114776611328e+00
-1.222664070129394531e+01,-3.701788902282714844e+00,7.009420394897460938e+00
2.197950553894042969e+01,7.502503871917724609e+00,1.271390056610107422e+01
2.196159934997558594e+01,7.508080005645751953e+00,1.270562267303466797e+01
-1.218155765533447266e+01,-3.696473121643066406e+00,6.987211227416992188e+00
-1.217240810394287109e+01,-3.694160461425781250e+00,6.982167243957519531e+00
2.196336174011230469e+01,7.509554386138916016e+00,1.270668125152587891e+01
2.194103813171386719e+01,7.515570163726806641e+00,1.269619083404541016e+01
-1.212817287445068359e+01,-3.682902336120605469e+00,6.957748413085937500e+00
-1.223257064819335938e+01,-3.705795764923095703e+00,7.013780117034912109e+00
-1.222587966918945312e+01,-3.700295925140380859e+00,7.008434772491455078e+00
-1.219479274749755859e+01,-3.687953948974609375e+00,6.989347457885742188e+00
2.208490943908691406e+01,7.351837635040283203e+00,1.276045227050781250e+01
2.195874977111816406e+01,7.508263111114501953e+00,1.270416545867919922e+01
-1.206412315368652344e+01,-3.665954589843750000e+00,6.922109127044677734e+00
2.194761466979980469e+01,7.513032913208007812e+00,1.269915485382080078e+01
-1.217813873291015625e+01,-3.695882320404052734e+00,6.985445022583007812e+00
2.196270179748535156e+01,7.506623744964599609e+00,1.270596694946289062e+01
2.195501899719238281e+01,7.510969638824462891e+00,1.270267295837402344e+01
2.196101188659667969e+01,7.509541034698486328e+00,1.270563411712646484e+01
2.225638389587402344e+01,6.792177200317382812e+00,1.285360813140869141e+01
-1.208795452117919922e+01,-3.648098468780517578e+00,6.924860954284667969e+00
2.195158576965332031e+01,7.512805461883544922e+00,1.270130157470703125e+01
2.196051216125488281e+01,7.509493827819824219e+00,1.270539760589599609e+01
-1.221822929382324219e+01,-3.704797267913818359e+00,7.007016181945800781e+00
-1.210463333129882812e+01,-3.676906585693359375e+00,6.944750785827636719e+00
-1.222514724731445312e+01,-3.705862045288085938e+00,7.010532379150390625e+00
2.195091819763183594e+01,7.511777400970458984e+00,1.270064640045166016e+01
-1.212704277038574219e+01,-3.682147979736328125e+00,6.956920623779296875e+00
2.197527503967285156e+01,7.503044605255126953e+00,1.271200561523437500e+01
-1.163810539245605469e+01,-3.464908599853515625e+00,6.646651744842529297e+00
-1.179569625854492188e+01,-3.531104087829589844e+00,6.744992256164550781e+00
-1.219482707977294922e+01,-3.688385486602783203e+00,6.989550113677978516e+00
2.202119827270507812e+01,7.475527286529541016e+00,1.273110485076904297e+01
-1.214184379577636719e+01,-3.686411857604980469e+00,6.965307712554931641e+00
