-8.375770568847656250e+00,-1.792044997215270996e+00,1.965755844116210938e+01,-3.524096012115478516e+00,1.325549316406250000e+01,1.044762325286865234e+01,7.012689113616943359e+00,-1.607478141784667969e+01,-1.110323619842529297e+01
-1.177604961395263672e+01,-3.293891191482543945e+00,4.347702026367187500e+00,1.743475151062011719e+01,3.915144920349121094e+00,5.937159538269042969e+00,1.688691139221191406e+01,-6.071341514587402344e+00,2.029650211334228516e+00
-2.931677436828613281e+01,6.402893543243408203e+00,5.169459342956542969e+00,1.933510208129882812e+01,2.813152790069580078e+00,1.900008583068847656e+01,1.756051826477050781e+01,-6.892514705657958984e+00,-5.192186832427978516e+00
-3.097064018249511719e+01,8.251291275024414062e+00,5.366979598999023438e+00,1.816945457458496094e+01,3.173270702362060547e+00,2.078856849670410156e+01,1.585278415679931641e+01,-6.758633613586425781e+00,-7.257658004760742188e+00
-3.014570236206054688e+01,7.086610317230224609e+00,4.916658401489257812e+00,1.894185066223144531e+01,2.450889825820922852e+00,1.960257911682128906e+01,1.707562637329101562e+01,-6.579633712768554688e+00,-5.747568130493164062e+00
-3.098185348510742188e+01,8.358783721923828125e+00,5.415439128875732422e+00,1.805934906005859375e+01,3.264190435409545898e+00,2.085785865783691406e+01,1.566470146179199219e+01,-6.781493663787841797e+00,-7.347404479980468750e+00
-3.021974563598632812e+01,6.987631797790527344e+00,4.646543502807617188e+00,1.889033126831054688e+01,1.956087827682495117e+00,1.925813102722167969e+01,1.662603569030761719e+01,-6.123773574829101562e+00,-6.129082679748535156e+00
-3.076475906372070312e+01,7.713527679443359375e+00,5.009965419769287109e+00,1.856173896789550781e+01,2.648570537567138672e+00,2.021172714233398438e+01,1.629169464111328125e+01,-6.459379196166992188e+00,-6.785780906677246094e+00
-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
-3.096309661865234375e+01,8.355289459228515625e+00,5.411743164062500000e+00,1.804673957824707031e+01,3.266473770141601562e+00,2.084921646118164062e+01,1.565604209899902344e+01,-6.777703285217285156e+00,-7.344714641571044922e+00
-3.074464988708496094e+01,7.477312564849853516e+00,4.834285259246826172e+00,1.884383392333984375e+01,2.421459674835205078e+00,2.006158828735351562e+01,1.679969406127929688e+01,-6.419997215270996094e+00,-6.298928737640380859e+00
-3.097476005554199219e+01,8.314421653747558594e+00,5.394481182098388672e+00,1.810377311706542969e+01,3.226900100708007812e+00,2.082916069030761719e+01,1.574503326416015625e+01,-6.773304462432861328e+00,-7.302933216094970703e+00
-1.228815364837646484e+01,2.377798318862915039e+00,2.198319625854492188e+01,-6.102001190185546875e+00,1.516413211822509766e+01,1.502811336517333984e+01,3.377805471420288086e+00,-1.634208106994628906e+01,-1.668263053894042969e+01
-3.098651695251464844e+01,8.350412368774414062e+00,5.411268711090087891e+00,1.807403945922851562e+01,3.257796049118041992e+00,2.085817909240722656e+01,1.569267749786376953e+01,-6.782871246337890625e+00,-7.333940505981445312e+00
-3.045922088623046875e+01,7.347151279449462891e+00,4.812326908111572266e+00,1.878307151794433594e+01,2.309081554412841797e+00,1.982653617858886719e+01,1.686920547485351562e+01,-6.445688247680664062e+00,-5.979863643646240234e+00
-3.103435897827148438e+01,8.478845596313476562e+00,5.477408409118652344e+00,1.796936988830566406e+01,3.361176967620849609e+00,2.095466423034667969e+01,1.548814773559570312e+01,-6.813582897186279297e+00,-7.467382431030273438e+00
-4.530538082122802734e+00,-8.145335912704467773e-01,1.023883914947509766e+01,-2.365653038024902344e+00,7.393576145172119141e+00,5.625595092773437500e+00,2.039300680160522461e+00,-7.206793308258056641e+00,-8.209664344787597656e+00
-3.095540428161621094e+01,7.970830440521240234e+00,5.174385070800781250e+00,1.847125434875488281e+01,2.894161224365234375e+00,2.055873870849609375e+01,1.625543403625488281e+01,-6.641869068145751953e+00,-6.917697429656982422e+00
-3.078423118591308594e+01,7.570018291473388672e+00,4.892870903015136719e+00,1.876947784423828125e+01,2.517202854156494141e+00,2.015610694885253906e+01,1.668108558654785156e+01,-6.450513362884521484e+00,-6.439111709594726562e+00
-3.094973182678222656e+01,8.073175430297851562e+00,5.246280670166015625e+00,1.835251426696777344e+01,2.999707937240600586e+00,2.064146423339843750e+01,1.610912322998046875e+01,-6.687629699707031250e+00,-7.037953853607177734e+00
-1.694642639160156250e+01,6.575519561767578125e+00,2.309787178039550781e+01,-8.820121765136718750e+00,1.579368686676025391e+01,1.955082321166992188e+01,5.333876609802246094e-02,-1.653427696228027344e+01,-2.165470123291015625e+01
-2.645226097106933594e+01,4.316511154174804688e+00,5.663456916809082031e+00,2.011284637451171875e+01,3.584688663482666016e+00,1.688631057739257812e+01,1.873662948608398438e+01,-7.578747749328613281e+00,-3.323268651962280273e+00
-3.112444877624511719e+01,8.668663024902343750e+00,5.599712371826171875e+00,1.783882713317871094e+01,3.535790920257568359e+00,2.114774894714355469e+01,1.529623603820800781e+01,-6.901239871978759766e+00,-7.665668964385986328e+00
-2.854065895080566406e+01,5.878444194793701172e+00,5.214618206024169922e+00,1.943516349792480469e+01,3.027703762054443359e+00,1.844591712951660156e+01,1.770027542114257812e+01,-6.948874473571777344e+00,-4.868432521820068359e+00
-2.420032501220703125e+01,2.908917665481567383e+00,5.929850101470947266e+00,2.031140327453613281e+01,3.901364088058471680e+00,1.520587539672851562e+01,1.925528717041015625e+01,-7.958291053771972656e+00,-1.918416619300842285e+00
-3.095882797241210938e+01,8.074384689331054688e+00,5.248371124267578125e+00,1.835969161987304688e+01,2.997621059417724609e+00,2.064550018310546875e+01,1.611647033691406250e+01,-6.690676689147949219e+00,-7.036066055297851562e+00
-3.094010162353515625e+01,7.908652305603027344e+00,5.130137443542480469e+00,1.852775001525878906e+01,2.834258794784545898e+00,2.050214004516601562e+01,1.633330535888671875e+01,-6.613665580749511719e+00,-6.840861797332763672e+00
-3.093804931640625000e+01,7.952236652374267578e+00,5.162006378173828125e+00,1.847709465026855469e+01,2.877579689025878906e+00,2.053557968139648438e+01,1.626790809631347656e+01,-6.632964134216308594e+00,-6.894509792327880859e+00
-1.967146301269531250e+01,7.896905899047851562e+00,2.278980636596679688e+01,-8.068327903747558594e+00,1.536287498474121094e+01,2.116726684570312500e+01,-2.528539001941680908e-01,-1.609006500244140625e+01,-2.321438789367675781e+01
-2.834321975708007812e+01,5.633938312530517578e+00,5.420653343200683594e+00,1.972910881042480469e+01,3.165514707565307617e+00,1.828664588928222656e+01,1.809169197082519531e+01,-7.221708774566650391e+00,-4.510643959045410156e+00
-3.040446281433105469e+01,7.289658069610595703e+00,4.838143825531005859e+00,1.883167266845703125e+01,2.343998670578002930e+00,1.978507804870605469e+01,1.692410087585449219e+01,-6.477749824523925781e+00,-5.934752464294433594e+00
-3.095786857604980469e+01,8.196276664733886719e+00,5.333909034729003906e+00,1.822103881835937500e+01,3.122474908828735352e+00,2.074387741088867188e+01,1.593544864654541016e+01,-6.741062164306640625e+00,-7.192100048065185547e+00
-3.104121208190917969e+01,8.513996124267578125e+00,5.496747493743896484e+00,1.793996810913085938e+01,3.394484281539916992e+00,2.098872947692871094e+01,1.545784378051757812e+01,-6.832839488983154297e+00,-7.481621742248535156e+00
-2.823915100097656250e+01,5.636441707611083984e+00,5.372433662414550781e+00,1.958511543273925781e+01,3.166107654571533203e+00,1.820914840698242188e+01,1.784065628051757812e+01,-7.107706546783447266e+00,-4.691484928131103516e+00
-3.098021888732910156e+01,8.250539779663085938e+00,5.374516010284423828e+00,1.817225265502929688e+01,3.160789251327514648e+00,2.077492141723632812e+01,1.582058811187744141e+01,-6.750143051147460938e+00,-7.293612957000732422e+00
-1.350123119354248047e+01,4.587057113647460938e+00,1.977584838867187500e+01,-7.232238292694091797e+00,1.391772651672363281e+01,1.593729019165039062e+01,4.600564539432525635e-01,-1.409953212738037109e+01,-1.833196830749511719e+01
-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
-1.680249023437500000e+01,6.451053619384765625e+00,2.305904579162597656e+01,-8.785346031188964844e+00,1.579167556762695312e+01,1.942511558532714844e+01,1.103459000587463379e-01,-1.650590515136718750e+01,-2.156660461425781250e+01
-2.808140563964843750e+01,1.022840404510498047e+01,1.318575096130371094e+01,6.183609008789062500e+00,9.788599967956542969e+00,2.298717308044433594e+01,5.727684497833251953e+00,-1.022551536560058594e+01,-1.844505882263183594e+01
-3.056377220153808594e+01,7.407285690307617188e+00,4.812200546264648438e+00,1.878559875488281250e+01,2.348687171936035156e+00,1.992126083374023438e+01,1.683052444458007812e+01,-6.429312229156494141e+00,-6.100580215454101562e+00
-1.800378227233886719e+01,7.149044513702392578e+00,2.318502426147460938e+01,-8.685692787170410156e+00,1.577968692779541016e+01,2.029126548767089844e+01,-9.869925677776336670e-02,-1.653647613525390625e+01,-2.233606719970703125e+01
-3.092690658569335938e+01,7.921467781066894531e+00,5.141006946563720703e+00,1.850263404846191406e+01,2.847441911697387695e+00,2.050584411621093750e+01,1.630612182617187500e+01,-6.620526790618896484e+00,-6.852706909179687500e+00
-2.564052581787109375e+01,3.825845241546630859e+00,5.685212612152099609e+00,2.012040519714355469e+01,3.699778556823730469e+00,1.629029273986816406e+01,1.881829643249511719e+01,-7.617345333099365234e+00,-2.933919429779052734e+00
-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
-3.112506294250488281e+01,8.675992965698242188e+00,5.605015277862548828e+00,1.783042144775390625e+01,3.544622659683227539e+00,2.115477561950683594e+01,1.528481864929199219e+01,-6.903520584106445312e+00,-7.679850578308105469e+00
-2.657437896728515625e+01,4.328931808471679688e+00,5.715666294097900391e+00,2.022743797302246094e+01,3.575175285339355469e+00,1.694552040100097656e+01,1.885770797729492188e+01,-7.647163391113281250e+00,-3.284283876419067383e+00
-2.807267761230468750e+01,5.439770221710205078e+00,5.480845451354980469e+00,1.981162643432617188e+01,3.250435829162597656e+00,1.810018730163574219e+01,1.823785781860351562e+01,-7.312851905822753906e+00,-4.298071861267089844e+00
-3.112594604492187500e+01,8.643999099731445312e+00,5.582443237304687500e+00,1.787008476257324219e+01,3.505210638046264648e+00,2.112534713745117188e+01,1.533705902099609375e+01,-6.894010066986083984e+00,-7.619040489196777344e+00
-2.238188171386718750e+01,8.721366882324218750e+00,1.947920417785644531e+01,-4.495252132415771484e+00,1.338933467864990234e+01,2.167093086242675781e+01,4.295302033424377441e-01,-1.351701545715332031e+01,-2.303530502319335938e+01
